contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Gemeentehuis Made,1719::SB1,4920 AA,1719,1081,3,0,0,0,1,979,102,0,2,0,2,0,1082,229,120,74,84,82,62,65,44,30,8,37,11,224,1,7,3
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Cultureel centrum de Mayboom,1719::SB2,4921 BB,1850,1167,3,3,0,0,0,1036,137,0,0,0,0,0,1173,227,188,103,100,83,78,53,57,33,9,32,3,183,2,15,1
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Zorgcentrum de Wijngaerd,1719::SB3,4921 JC,1814,959,8,0,0,0,0,859,108,0,0,0,0,0,967,174,144,66,89,63,63,50,61,34,10,19,9,168,0,4,5
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau De Duinpan,1719::SB4,4921 EJ,1370,637,4,1,0,0,0,574,68,0,0,0,0,0,642,108,75,66,80,33,45,40,34,10,4,23,7,99,0,11,2
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Sporthal de Amerhal,1719::SB5,4921 AB,1731,842,1,1,0,0,0,775,69,0,0,0,0,0,844,133,126,81,76,39,66,29,33,19,6,28,5,189,0,11,1
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Bassischool de Stuifhoek,1719::SB6,4921 EB,1231,490,2,1,0,0,1,426,66,0,0,0,0,0,493,88,50,46,34,48,27,26,33,13,9,11,3,99,0,3,0
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Ons Dorpshuys,1719::SB7,4924 ER,570,327,0,0,0,0,0,298,29,0,0,0,0,0,327,82,46,19,25,21,10,24,13,14,9,7,0,50,0,4,3
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Ontmoetingscentrum de Zonzeel,1719::SB8,4927 BD,1328,813,2,0,0,0,0,737,78,0,0,0,0,0,815,188,100,39,65,48,41,56,31,35,21,23,4,149,0,10,3
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Brandweerkazerne Lage Zwaluwe,1719::SB9,4926 AH,1627,784,2,0,0,0,0,721,65,0,0,0,0,0,786,142,84,53,69,34,59,49,48,33,12,26,4,165,0,5,1
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Brasserie 't Appeltje,1719::SB10,4926 RA,1559,859,1,1,0,0,1,773,87,0,0,0,0,0,861,138,106,65,78,39,40,54,60,43,17,13,4,188,0,11,3
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Gemeenschapshuis Plexat,1719::SB11,4845 ED,1761,931,3,3,0,0,0,857,81,1,0,1,0,0,938,170,133,75,82,78,65,54,50,32,9,29,5,138,0,11,0
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Woonzorgcentrum Antonius Abt,1719::SB12,4844 CM,1742,1047,3,4,0,0,0,937,117,0,0,0,0,0,1054,193,105,97,64,90,66,125,31,49,7,34,4,167,1,12,2
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Basisschool de Zeggewijzer,1719::SB13,4844 RD,1737,980,5,2,0,1,2,897,89,0,0,1,0,0,988,206,96,112,59,92,93,103,35,36,16,26,3,93,0,6,4
Tilburg,Drimmelen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Basisschool de Windhoek,1719::SB14,4844 SL,1570,731,1,0,0,0,0,657,75,0,0,0,0,0,732,103,73,57,69,62,50,63,54,30,11,21,7,116,2,12,1
