contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,0851::SB1,4652 GA,2280,1155,10,4,0,0,1,1032,136,0,0,0,0,0,1169,196,134,72,122,105,72,56,41,27,11,20,20,265,2,9,3
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Verzorgingsh.""Onze Stede""",0851::SB2,4651 EL,1298,695,1,0,0,0,0,621,75,0,0,0,0,0,696,95,90,51,82,52,46,31,43,29,14,8,8,136,0,6,4
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau R.K. Basisschool Gummarus,0851::SB3,4651 KM,2343,1210,5,4,0,0,0,1093,126,0,0,0,0,0,1219,152,102,105,181,75,78,83,67,33,15,25,17,264,6,5,2
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Scoutinggeb.""Wallenburch""",0851::SB4,4651 WB,1639,860,0,1,0,1,0,780,80,0,1,0,0,0,860,152,89,49,85,75,48,32,38,28,19,28,12,204,1,0,0
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Vaert,0851::SB5,4651 XE,1201,664,0,0,0,0,0,590,74,0,0,0,0,0,664,114,71,37,73,75,35,40,25,33,15,17,7,119,0,3,0
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis Siemburg,0851::SB6,4756 AR,1806,808,1,0,0,0,0,699,110,0,0,0,0,0,809,191,96,47,80,40,42,30,35,22,6,16,12,186,1,4,0
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis De Stelle,0851::SB7,4655 AB,715,361,0,0,0,0,0,314,47,0,0,0,0,0,361,73,51,26,56,22,18,9,4,20,2,6,4,67,0,3,0
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Verz.huis De Nieuwe Haven,0851::SB8,4671 AW,1656,748,7,1,0,0,0,680,76,0,0,0,0,0,756,89,78,64,94,37,42,33,36,20,65,17,4,160,1,6,2
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau OBS De Regenboog,0851::SB9,4671 ES,1733,817,2,1,0,0,0,733,88,1,0,1,0,0,821,126,85,58,96,43,47,31,32,27,71,18,5,172,0,4,2
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Vossenburcht,0851::SB10,4681 AS,1716,918,2,5,0,1,0,817,109,0,0,1,0,0,926,131,151,88,105,44,71,33,42,33,14,25,13,160,0,5,3
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Kantine Sportpark,0851::SB11,4651 KS,1044,329,1,0,0,0,0,297,33,0,0,0,0,0,330,49,33,26,32,26,20,9,14,6,9,12,9,77,3,3,1
Tilburg,Steenbergen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis,0851::SB12,4671 CC,1029,575,1,0,0,0,0,516,60,0,0,0,0,0,576,79,63,44,63,42,20,25,24,13,45,18,5,133,0,1,0
