contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0226::SB1,6921ES,2310,1109,1,5,0,2,0,1001,112,0,2,0,0,0,1113,190,139,83,72,63,124,31,2,80,29,58,10,219,7,2
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Thuvine,0226::SB2,6921AR,1952,876,0,5,0,1,0,807,73,0,1,0,0,0,880,135,118,46,52,74,59,22,4,100,30,69,18,142,6,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kantoorgebouw La Gare nabij NS station Duiven,0226::SB3,6922HH,1194,764,2,3,0,1,0,705,63,0,1,0,0,0,768,94,62,53,71,66,89,26,5,88,21,33,4,151,0,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Groessen,0226::SB4,6923BD,1647,978,4,0,0,1,2,892,87,0,1,0,0,0,981,221,213,56,62,53,57,10,3,66,25,45,21,145,1,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kantine Sportvereniging Loo,0226::SB5,6924AE,862,534,1,1,0,1,6,488,41,0,1,0,0,0,535,130,61,39,32,27,36,6,0,67,18,30,4,82,1,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Cultuurcentrum de Ogtent,0226::SB6,6921BL,1553,444,2,0,0,0,0,408,38,0,0,0,0,0,446,70,35,26,46,23,44,14,1,57,19,40,12,54,3,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kantine Tennis Centre Duiven,0226::SB7,6921JL,1921,874,0,1,0,0,1,795,79,0,0,0,0,0,875,204,82,76,28,39,82,31,3,94,41,22,19,152,1,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Seniorensoos Het Palet,0226::SB8,6921MJ,1633,1068,1,2,0,1,1,992,77,0,1,0,0,0,1070,146,114,75,74,94,79,19,6,78,49,90,11,229,3,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voormalige psz De Zandbak,0226::SB9,6921MJ,1428,484,1,0,0,0,0,446,39,0,0,0,0,0,485,71,54,30,46,26,61,11,1,44,21,25,11,80,3,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voormalige basisschool De Timp,0226::SB10,6922DB,1664,880,1,1,0,0,0,801,81,0,0,0,0,0,882,172,73,67,50,42,90,38,3,95,24,48,14,163,1,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stichting Senior Club,0226::SB11,6922ER,1688,962,2,8,0,0,0,962,10,0,0,0,0,0,972,164,104,84,68,64,72,32,3,83,46,67,11,162,1,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool de Toermalijn,0226::SB12,6922NP,1324,839,2,0,0,0,0,768,73,0,0,0,0,0,841,155,73,51,68,50,73,35,0,81,37,40,16,155,4,1
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportcentrum Triominos,0226::SB13,6922JB,842,372,0,0,0,0,0,341,31,0,0,0,0,0,372,66,31,32,22,24,33,9,2,45,25,15,10,58,0,0
Arnhem,Duiven,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis (2),0226::SB14,6921ES,0,1036,3,2,0,1,0,931,109,0,1,0,0,0,1040,165,128,80,74,80,94,28,3,89,50,64,14,155,9,3
