contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Gemeentehuis,0484::SB1,2405 SH,381,932,4,0,0,0,5,826,105,0,0,0,0,0,936,200,43,106,96,64,41,18,37,93,34,46,7,0,1,145,1
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau MBO Rijnland,0484::SB2,2405 EN,677,282,1,1,0,0,0,260,24,0,0,0,0,0,284,59,10,19,22,22,13,8,19,32,14,12,3,1,2,46,0
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Opstandingskerk,0484::SB3,2404 BB,882,559,2,2,0,0,1,506,56,0,0,0,0,0,563,93,57,36,32,31,35,28,32,45,17,30,9,1,1,108,4
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Jozef,0484::SB4,2405 BS,988,406,0,2,0,0,0,373,35,0,0,0,0,0,408,72,24,34,46,25,27,5,26,37,12,22,5,0,0,70,1
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Volle Evangelie Gemeente De Ark,0484::SB5,2405 AK,1079,648,0,1,0,0,0,605,44,0,0,0,0,0,649,121,40,33,69,39,29,20,63,36,18,36,13,1,0,124,6
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Nutsgebouw Zwammerdam,0484::SB6,2471 AT,1685,826,1,1,0,1,0,747,82,0,0,1,0,0,829,151,37,45,158,48,36,33,65,50,23,32,1,0,3,139,5
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dorpshuis Aarlanderveen,0484::SB7,2445 AK,925,623,0,0,0,1,1,572,51,0,0,1,0,0,624,131,28,48,126,33,18,17,44,27,10,14,3,0,0,119,5
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool De Windroos,0484::SB8,2405 XA,1398,655,4,0,0,1,0,607,53,0,0,1,0,0,660,115,22,77,77,60,34,10,38,59,29,27,7,1,1,94,4
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool  De Rank,0484::SB9,2406 BB,1314,948,3,3,0,1,0,872,83,0,0,1,0,0,955,177,47,76,97,74,67,21,68,76,37,36,5,1,1,153,12
Leiden,Alphen aan den Rijn,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Gebouw De Meerkoet,0484::SB10,2406 GA,1307,649,0,4,0,0,0,599,54,0,0,0,0,0,653,104,42,59,51,42,36,10,35,67,29,24,5,2,2,134,7
