contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Raadhuis,0394::SB1,2132 TZ,1396,1313,2,3,0,3,0,1164,157,0,3,0,0,0,1321,246,143,101,66,39,101,163,53,50,17,14,21,221,27,51
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum De Nieuwe Silo,0394::SB2,2132 VJ,1074,356,1,0,0,0,0,316,41,0,0,0,0,0,357,49,24,22,41,15,26,39,23,13,0,5,6,55,21,17
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Kruiskerk,0394::SB3,2132 CN,1549,823,3,0,0,0,0,727,99,0,0,0,0,0,826,107,60,73,49,26,63,81,29,41,9,15,13,203,14,40
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Juliana van Stolbergschool,0394::SB4,2132 AT,1339,583,0,6,0,1,1,507,80,0,1,0,0,0,588,85,31,41,52,34,36,67,25,15,6,5,9,113,13,51
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verz.huis de Meerstede,0394::SB5,2131 XW,1263,586,3,1,0,0,0,546,44,0,0,0,0,0,590,110,49,47,39,20,68,45,26,19,11,3,10,101,2,36
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Huurders Haarl'meer,0394::SB6,2131 AX,1294,696,0,4,0,0,0,627,73,0,0,0,0,0,700,103,44,59,56,22,71,86,16,25,12,3,9,138,8,44
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verz.huis Horizon,0394::SB7,2131 WE,910,566,3,3,0,0,0,522,50,0,0,0,0,0,572,116,28,42,33,22,73,57,20,21,4,4,1,97,1,47
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau School De Caleidoscoop,0394::SB8,2131 VN,1134,604,1,3,0,0,0,539,69,0,0,0,0,0,608,91,49,52,36,28,46,110,25,24,9,1,8,87,10,28
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum de Boerderij,0394::SB9,2131 TG,1359,937,1,3,0,0,0,862,79,0,0,0,0,0,941,124,64,91,55,40,89,118,37,45,15,5,19,184,17,34
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau 1e Montessorischool,0394::SB10,2131 RV,1274,727,1,1,0,0,0,671,58,0,0,0,0,0,729,122,62,80,37,23,51,108,39,28,10,3,6,136,3,19
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verpleeghuis Bornholm,0394::SB11,2133 AA,1880,979,1,3,0,1,0,859,125,0,0,1,0,0,984,155,82,88,67,41,71,120,34,40,13,8,14,208,11,27
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau 't Kattegat,0394::SB12,2133 DX,1424,664,1,1,0,1,1,610,56,0,0,1,0,0,667,77,65,69,49,43,26,91,29,35,6,7,8,129,3,27
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum 't Kattegat,0394::SB13,2133 DX,1551,881,1,3,0,7,0,799,79,0,7,0,0,0,878,146,61,97,60,35,56,94,43,44,11,4,14,172,11,33
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau IJwegschool,0394::SB14,2133 BM,1437,800,1,0,0,0,0,728,73,0,0,0,0,0,801,152,66,57,42,32,57,94,41,30,12,3,11,155,6,42
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Kerkcentrum de Ark,0394::SB15,2134 SR,1458,1099,3,3,0,3,1,995,106,0,3,0,0,0,1102,76,69,121,95,83,75,144,43,72,22,10,19,226,6,38
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sociaal Cult. Cent. de Boskern,0394::SB16,2134 SB,1543,728,0,5,0,0,0,666,67,0,0,0,0,0,733,95,37,48,73,46,39,83,42,44,13,6,8,154,17,23
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau School de Bosrank,0394::SB17,2134 SB,1579,435,2,2,0,0,0,390,49,0,0,0,0,0,439,52,25,41,34,31,20,63,16,31,7,1,9,76,11,18
Haarlem,Haarlemmermeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau School De Regenboog,0394::SB18,2134 DE,1773,743,1,2,0,0,0,676,71,1,0,1,0,0,747,95,58,60,51,32,37,87,30,36,10,6,23,182,2,34
