contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,0861::SB1,5501 KA,1877,1103,5,5,0,0,0,1030,83,0,0,0,0,0,1113,135,99,111,110,56,97,82,76,32,19,22,9,195,2,53,5
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkgebouw D'n Uitwijk,0861::SB2,5501 HP,1540,935,5,1,0,0,0,859,82,0,0,0,0,0,941,110,89,95,65,91,76,95,21,34,16,30,4,167,0,36,6
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkvoorziening De Ligt,0861::SB3,5503 CA,1957,1263,2,5,0,0,0,1157,105,0,8,0,8,0,1262,173,150,129,103,84,71,94,85,46,29,29,16,192,2,56,4
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Kantine Voetbalvereniging U.N.A.,0861::SB4,5502 ED,2055,899,1,3,0,0,0,816,87,0,0,0,0,0,903,125,109,89,91,66,45,43,49,22,16,23,13,166,1,39,2
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum Zeelst,0861::SB5,5502 NC,2011,1135,3,6,0,5,0,1028,111,0,5,0,0,0,1139,228,171,93,80,116,65,65,53,28,23,20,9,143,0,39,2
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpscentrum d'Ouw School,0861::SB6,5507 LC,2034,1178,5,3,0,0,3,1065,118,0,0,0,0,0,1186,270,216,86,65,105,53,77,57,33,8,31,14,129,2,30,2
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Clubgebouw Sentrum '70,0861::SB7,5503 VE,2384,891,3,3,0,0,2,828,67,0,0,0,0,0,897,81,79,129,107,51,54,51,68,29,8,35,12,146,2,37,2
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau RSZK Merefelt,0861::SB8,5504 GB,1718,989,4,2,0,0,0,901,94,0,0,0,0,0,995,133,153,113,80,66,62,73,57,27,14,15,8,117,1,65,5
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis d'n Bond,0861::SB9,5504 BN,2025,1244,6,1,0,1,0,1114,138,0,0,1,0,0,1252,246,145,108,71,102,63,115,57,30,12,21,5,211,1,56,1
's-Hertogenbosch,Veldhoven,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum het Tweespan,0861::SB10,5505 AT,2487,1227,6,5,0,0,0,1132,106,0,0,0,0,0,1238,156,105,152,123,76,100,75,69,47,10,44,13,196,10,49,2
