contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Albertusgebouw,1955::SB1,6942 BE,1642,876,1,1,0,0,0,807,71,0,0,0,0,0,878,129,142,56,60,115,62,19,1,64,17,63,18,125,3,2
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Ziep,1955::SB2,6941 BH,1599,854,4,1,0,4,0,818,45,0,0,4,0,0,863,118,165,64,66,65,78,8,0,52,24,55,23,133,3,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Albert Schweitzerschool,1955::SB3,6942 VA,1979,1140,2,1,0,0,0,1044,99,0,0,0,0,0,1143,178,168,48,107,128,91,16,2,73,36,69,24,190,7,3
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Cafe-restaurant Uniek,1955::SB4,6942 EA,2481,1433,2,2,0,1,0,1292,146,0,0,1,0,0,1438,276,196,89,91,153,136,17,1,87,34,60,29,261,2,1
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,1955::SB5,6942 GK,1958,685,3,3,0,0,3,636,52,0,0,0,0,0,691,113,129,45,43,64,59,6,2,26,18,27,11,138,4,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verenigingsgebouw de Zomp,1955::SB6,6941 DM,1426,846,6,3,0,0,0,760,95,0,0,0,0,0,855,121,263,37,26,63,58,4,1,49,12,32,15,165,0,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verenigingsgebouw de Meikever,1955::SB7,6942 HD,1400,791,0,1,0,3,0,714,75,0,3,0,0,0,789,124,176,43,50,88,37,8,2,35,23,31,13,160,1,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gouden Handen,1955::SB8,7041 AV,2291,1213,4,6,0,0,0,1108,115,0,0,0,0,0,1223,167,148,68,84,187,89,10,4,72,47,48,26,256,7,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau het Willem van den Berghcentrum,1955::SB9,7041 CW,1797,797,4,1,0,0,0,729,73,0,0,0,0,0,802,101,107,42,65,100,69,2,3,58,33,58,12,137,10,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Pastoor Galamaschool,1955::SB10,7041 GL,1503,663,2,2,0,0,0,607,60,0,0,0,0,0,667,43,47,28,52,162,53,9,4,41,17,31,8,141,26,1
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Lengel,1955::SB11,7044 AP,1424,676,2,2,0,0,0,607,73,0,0,0,0,0,680,95,99,35,55,68,39,10,2,51,31,44,5,137,4,1
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Zeddam,1955::SB12,7038 BX,999,901,3,1,0,0,1,842,62,0,0,0,0,0,905,149,188,48,56,65,57,14,3,75,29,53,10,151,2,1
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kantine voetbalvereniging Stokkum,1955::SB13,7039 CM,964,516,4,0,0,0,0,473,47,0,0,0,0,0,520,71,103,40,33,40,44,7,1,28,19,25,10,95,0,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis De Braempt,1955::SB14,7047 AP,1020,555,1,0,0,0,2,492,62,0,0,0,0,0,556,110,120,21,31,52,55,8,1,28,14,22,9,77,3,4
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Averhof,1955::SB15,7037 BJ,1389,772,0,3,0,0,0,702,73,0,0,0,0,0,775,125,165,59,45,77,37,11,1,41,26,39,19,125,1,1
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Partycentrum  De Dèèl,1955::SB16,7037 DH,855,490,0,1,0,0,0,437,54,0,0,0,0,0,491,103,97,34,29,44,26,5,0,29,19,18,4,82,0,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau zaal van 't Kelrehuus,1955::SB17,7035 AW,1204,628,3,5,0,2,0,576,58,0,2,0,0,0,634,90,181,31,42,51,48,8,1,32,14,23,6,101,0,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau clubgebouw voetbalvereniging Azewijn,1955::SB18,7045 AE,597,372,2,0,0,0,0,345,29,0,0,0,0,0,374,68,96,18,22,30,22,1,4,23,13,16,7,51,1,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau hal Waverlo/Meulenvelden,1955::SB19,,1261,765,7,6,0,3,2,725,54,0,0,3,0,0,781,85,184,49,54,88,69,18,0,30,31,59,18,78,2,0
Arnhem,Montferland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kapel Sydehem,1955::SB20,7038 EN,1180,389,3,2,0,0,0,360,34,0,0,0,0,0,394,63,63,29,28,31,27,7,1,32,18,9,4,75,2,0
