contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Korenaere,0748::SB1,4611RD,1728,862,3,2,0,0,0,790,77,0,0,0,0,0,867,153,61,67,57,67,57,126,36,36,4,19,3,159,7,5,5
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zoomflat,0748::SB2,4611EH,2111,918,5,4,0,0,0,799,125,0,0,0,0,0,924,171,50,75,86,97,66,85,45,35,5,19,2,154,22,5,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Mollerlyceum,0748::SB3,4611DX,1472,702,3,4,0,0,0,644,66,0,0,1,0,0,710,149,76,41,32,85,53,84,21,28,8,15,4,101,1,3,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stadskantoor,0748::SB4,4611AR,1940,1105,8,3,0,0,1,1008,109,0,0,0,0,0,1118,187,88,86,96,110,78,93,60,51,10,27,2,173,33,8,3
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum het Fort,0748::SB5,4615 EV,1626,689,1,1,0,0,0,630,69,0,0,8,0,0,699,55,41,70,134,26,48,58,46,19,9,9,6,138,26,2,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gymnasium Juvenaat,0748::SB6,4615DC,1117,430,2,2,0,0,0,397,35,0,2,0,2,0,432,52,51,58,39,30,18,36,27,18,2,10,3,67,11,7,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Stuijvenburgh,0748::SB7,4615KX,1985,803,4,3,0,0,0,734,90,16,0,16,0,0,824,109,81,65,109,35,62,63,54,31,5,20,3,117,40,5,4
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School de Borghoek,0748::SB8,4614EV,1729,893,5,4,0,0,1,796,106,0,0,0,0,0,903,163,103,62,65,66,55,80,52,35,14,23,2,132,36,2,3
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum de Moerkens,0748::SB9,4614EK,1343,839,0,3,0,0,0,744,98,0,0,0,0,0,842,179,77,54,52,77,42,80,60,34,17,19,4,138,1,3,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Serviceflat Meilust,0748::SB10,4614 CZ,1119,622,2,2,0,0,0,562,64,0,0,0,0,0,626,103,106,28,21,66,45,59,29,28,11,19,3,97,2,2,3
