contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Stadhuis,0758::SB1,4811 XS,2170,1133,4,1,0,3,3,1075,57,0,3,0,0,0,1135,247,65,77,26,215,47,198,20,76,11,10,0,134,1,5,1
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau St. Josephschool,0758::SB2,4811 CL,2109,873,4,1,0,0,0,814,64,0,0,0,0,0,878,189,37,67,22,174,64,149,10,49,11,9,0,84,3,3,2
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau De Avenue,0758::SB3,4811 WZ,1214,642,3,3,0,0,0,617,31,0,0,0,0,0,648,144,20,37,14,87,54,98,23,44,7,10,5,92,2,4,1
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Stembureau Surplus, woon-zorgcentrum Elisabeth",0758::SB4,4811 VJ,1834,666,5,4,0,0,0,639,36,0,0,0,0,0,675,104,42,74,45,93,48,72,21,44,11,11,4,87,4,2,4
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BS De Singel,0758::SB5,4811 SZ,1963,719,2,1,0,0,0,681,41,0,0,0,0,0,722,100,27,70,44,97,65,91,17,43,14,12,4,123,5,4,3
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Stadskantoor,0758::SB6,4811 DJ,1752,1562,3,3,0,0,1,1432,135,0,0,0,0,0,1568,339,97,115,65,249,125,199,46,92,13,19,7,163,11,16,6
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Lighthouse Fotostudio,0758::SB7,4811 KB,1391,616,0,1,0,0,1,580,36,0,0,0,0,0,617,140,43,32,19,110,44,92,16,37,9,4,3,63,0,3,1
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Breda University of Applied Sciences,0758::SB10,4816 BA,1428,557,2,2,0,0,1,518,42,0,0,0,0,0,561,79,30,51,29,85,37,96,12,25,2,9,2,74,18,5,3
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Vrije School Breda,0758::SB11,4816 AD,1318,350,0,1,0,0,0,317,34,0,0,0,0,0,351,45,15,38,28,45,35,69,6,24,1,8,1,32,1,1,1
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BS De Liniedoorn,0758::SB12,4816 GG,1894,720,3,4,0,1,0,685,41,0,1,0,0,0,726,58,33,101,75,49,61,80,35,27,4,7,3,109,69,7,2
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Het leger des Heils,0758::SB13,4827 GA,2047,553,3,6,0,0,0,501,61,0,0,0,0,0,562,68,28,62,59,40,37,48,21,28,17,8,0,77,55,5,0
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Stichting Social Work,0758::SB14,4827KG ,1592,412,1,3,0,1,0,376,39,0,1,0,0,0,415,39,23,56,50,22,29,24,27,17,4,10,7,40,62,2,0
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Woon- zorgcentrum Raffy,0758::SB15,4827 EG,1792,784,3,9,0,0,0,711,85,0,0,0,0,0,796,91,41,85,76,71,66,81,43,38,18,18,6,103,40,4,3
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau De Wegwijzer,0758::SB16,4826 EP,1800,690,0,5,0,0,0,634,61,0,0,0,0,0,695,71,38,100,88,29,49,72,38,21,10,13,3,119,34,4,1
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BS De Wisselaar,0758::SB17,4826 AH,1769,564,3,3,0,0,0,509,61,0,0,0,0,0,570,29,29,110,98,24,41,39,20,21,6,9,6,80,48,4,0
Tilburg,Breda,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau Gemeenschapshuis De Biesdonk,0758::SB18,4826 KT,1696,682,4,5,0,0,0,621,70,0,0,0,0,0,691,61,43,79,78,41,48,53,34,28,11,7,6,99,89,3,2
