contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Europahal,0373::SB1,1862 BC,1706,880,2,1,0,0,0,788,95,0,0,0,0,0,883,175,84,76,38,23,69,148,70,19,20,1,25,116,1,15
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Frankenstate,0373::SB2,1861 HD,1741,1204,2,2,0,0,1,1070,137,0,0,0,0,0,1208,402,150,66,21,18,92,166,66,17,7,0,31,146,0,22
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijksteunpunt,0373::SB3,1861 JW,1743,1234,1,0,0,1,1,1084,149,0,1,0,0,0,1234,347,134,89,29,15,75,156,104,17,16,0,31,197,0,24
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau PCC Bergen,0373::SB4,1861 TG,1770,1327,2,7,0,0,0,1185,151,0,0,0,0,0,1336,267,141,141,43,46,91,250,121,19,11,1,19,138,2,37
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau T&O buurthuis,0373::SB5,1862 XE,1535,976,2,0,0,0,0,896,82,0,0,0,0,0,978,158,79,102,41,50,69,186,83,22,16,1,27,129,1,12
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum De Marke,0373::SB6,1862 JA,1600,1089,11,1,0,0,0,992,108,0,1,0,0,0,1100,158,100,110,53,42,105,164,82,29,22,4,32,158,2,28
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Hotel Victoria,0373::SB7,1865 AB,297,236,0,0,0,1,1,214,22,0,0,1,0,0,237,61,19,14,10,8,12,31,20,2,0,0,4,42,0,13
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Hotel Merlet,0373::SB8,1871 AC,1180,782,4,0,0,0,5,713,68,0,0,0,0,0,786,153,76,62,20,15,53,128,93,14,11,1,14,108,0,34
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpscentrum De Blinkerd,0373::SB9,1871 EM,1015,822,3,0,0,0,2,749,74,0,0,0,0,0,825,146,72,71,31,27,95,118,70,19,26,1,10,115,1,20
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool Het Klimduin,0373::SB10,1873 JA,1508,945,5,1,0,0,4,864,83,0,0,0,0,0,951,108,48,106,58,48,89,128,92,32,21,0,23,168,1,23
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Sanderij,0373::SB11,1871 ER,1376,896,1,1,0,0,4,809,85,0,0,0,0,0,898,148,95,92,48,32,74,120,85,23,21,2,14,125,1,16
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Portakabin naast muziektent,0373::SB12,,1050,605,1,1,0,0,1,555,51,0,0,0,0,0,607,83,35,39,54,50,57,60,29,19,20,3,12,134,1,9
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Schulp,0373::SB13,1935 EB,1140,772,0,1,0,0,1,705,67,0,0,0,0,0,773,103,49,56,49,43,90,101,54,15,10,1,12,174,0,15
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Boswaidschool,0373::SB14,1934 GN,1496,923,1,0,0,0,0,852,72,0,0,0,0,0,924,127,57,80,65,36,108,123,40,26,14,2,31,194,1,19
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis Hanswijk,0373::SB15,1934 CP,1323,828,3,2,0,0,0,758,74,0,1,0,1,0,832,135,60,57,43,40,98,92,64,19,13,2,21,167,1,16
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau O.K. Verenigingsgebouw,0373::SB16,1931 CA,1329,889,1,1,0,0,5,823,63,0,0,0,0,0,891,137,52,79,89,30,43,74,45,30,19,0,23,252,0,16
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum Agnes,0373::SB17,1931 VN,1270,608,7,3,0,0,0,579,39,0,0,0,0,0,618,98,27,52,71,29,57,52,19,24,10,0,12,139,1,17
Den Helder,Bergen (NH),PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Prins Hendrik Stichting,0373::SB18,1931 AH,1291,746,0,2,0,0,0,688,61,1,0,1,0,0,749,74,45,94,95,42,44,74,41,31,22,1,15,163,0,5
