contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gemeentehuis Hoogkarspel,0498::SB1,1616 AV,1562,1303,3,2,0,0,3,1209,96,0,0,0,0,0,1308,238,87,98,62,103,179,111,46,31,41,8,30,245,0,24
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Het Reigersnest,0498::SB2,1616 HB,2114,964,3,2,0,0,0,876,93,0,0,0,0,0,969,221,87,75,53,39,115,70,23,18,28,0,34,187,0,14
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Water en Vuurhuis,0498::SB3,1616 CB,1195,716,3,1,0,0,0,654,66,0,0,0,0,0,720,109,36,50,50,47,84,76,17,26,36,1,26,145,0,13
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Schalm,0498::SB4,1617 KC,1505,831,2,1,0,0,0,773,61,0,0,0,0,0,834,140,39,61,44,58,151,62,20,21,27,0,16,177,1,14
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Cultureel Centrum Pancratius,0498::SB5,1696 BK,1196,725,8,0,0,0,0,663,70,0,0,0,0,0,733,146,54,56,45,21,91,46,17,15,23,1,17,180,0,13
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Woonzorgcentrum Bosmanstaete,0498::SB6,1606 BP,1555,666,5,6,0,0,0,617,60,0,0,0,0,0,677,122,36,58,29,42,125,23,15,27,16,0,14,147,0,12
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Ned. Hervormde Kerk (de Triangel),0498::SB7,1606 AP,1650,1055,4,2,0,0,2,991,68,0,0,0,0,0,1061,229,63,86,64,52,107,71,39,32,26,3,31,228,1,23
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis Het Centrum,0498::SB8,1606 BW,1215,974,1,3,0,0,0,887,91,0,0,0,0,0,978,217,47,52,75,40,136,58,37,22,28,1,19,222,0,20
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Wiekslag,0498::SB9,1608 EC,1135,698,1,0,0,0,2,642,55,0,0,0,0,0,699,133,51,56,36,46,79,65,42,13,20,0,9,134,2,12
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Dregt,0498::SB10,1697 KG,695,450,2,0,0,0,0,409,43,0,0,0,0,0,452,95,39,45,16,20,51,49,36,11,17,1,9,50,0,11
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Loods 2,0498::SB11,1616 RT,1228,689,1,1,0,0,0,627,64,0,0,0,0,0,691,122,34,59,35,37,106,53,18,19,13,4,17,157,0,15
Den Helder,Drechterland,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau mobiel stembureau,0498::SB12,1616 AX,0,34,0,0,0,0,0,33,1,0,0,0,0,0,34,1,3,3,2,2,7,2,1,3,1,1,0,8,0,0
