contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Stadhuis,0361::SB1,1811 JD,1310,1453,3,3,0,0,1,1332,126,0,0,0,0,0,1459,239,166,124,46,63,92,295,120,25,19,2,31,197,4,30
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Doopsgezinde Gemeente,0361::SB2,1811 LM,1376,553,1,0,0,0,0,512,41,0,1,0,1,0,553,109,56,62,26,15,34,68,40,8,11,1,11,98,1,13
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau De Sociëteit,0361::SB3,1811 MZ,1561,939,2,2,0,9,0,872,62,0,9,0,0,0,934,131,114,84,15,46,49,206,101,13,8,3,19,126,1,23
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Thuis in Overdie,0361::SB4,1813 BH,1493,936,4,17,0,0,0,898,59,0,0,0,0,0,957,81,53,101,88,63,59,129,49,25,21,11,18,149,71,18
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Overdie Ontmoet,0361::SB5,1813 KN,1503,569,3,7,0,0,1,492,86,0,0,0,0,0,579,25,18,53,43,25,28,39,17,16,14,48,5,60,171,7
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurthuis Oud Overdie,0361::SB6,1813 VZ,1470,680,4,0,0,0,0,629,55,0,0,0,0,0,684,55,28,62,99,62,22,76,40,17,24,6,5,163,14,7
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Zorgspectrum Westerhout,0361::SB7,1814 DE,1540,1053,3,3,0,1,1,976,83,0,0,1,0,0,1060,207,120,116,35,49,81,194,71,29,17,1,15,93,4,21
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkboerderij Alkmaar,0361::SB8,1813 AA,1626,571,0,0,0,0,0,522,49,0,0,0,0,0,571,94,54,50,33,25,30,102,40,9,8,1,8,95,9,13
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Portakabin hoek Fr. Hendriklaan - J.W. Frisostraat,0361::SB9,1814JM,1636,561,1,3,0,0,0,511,54,0,0,0,0,0,565,86,55,68,25,39,49,92,27,11,27,0,10,62,1,9
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Appartementcomplex Druckerstraat 1,0361::SB10,1814 RG,1346,611,4,4,0,1,0,574,44,0,1,0,0,0,618,65,41,72,27,54,29,119,58,11,18,6,9,73,4,25
Den Helder,Alkmaar,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurthuis De Blekerij,0361::SB11,1814 TJ,1262,670,3,3,0,0,1,637,38,0,0,0,0,0,676,74,56,56,43,42,28,140,44,12,18,2,13,118,10,14
