contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WOONZORGCENTRUM DE AMEIDE,0794::SB101,5701 ZZ,1866,982,7,2,0,1,0,990,0,0,1,0,0,0,990,70,79,122,181,17,81,69,74,32,8,7,12,136,76,14,4
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKHUIS BREDE SCHOOL DE FONKEL,0794::SB102,5701 VL,2504,1124,6,5,0,1,0,988,142,0,5,0,4,0,1130,78,78,123,189,41,74,106,41,35,16,15,8,165,146,8,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau STADSKANTOOR HELMOND,0794::SB103,5701 NV,1586,625,3,3,0,0,1,571,59,0,0,0,0,0,631,80,43,87,87,43,52,46,36,22,5,5,5,100,6,6,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau VALKENNEST (BETHLEHEMKERK),0794::SB104,5702 PJ,2197,800,6,4,0,1,0,718,93,0,0,1,0,0,811,61,50,94,139,50,43,61,61,29,6,10,4,153,25,11,3
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau STADSWINKEL,0794::SB105,5707 BX,1945,796,4,2,0,1,1,743,57,0,0,0,0,0,801,138,70,79,93,48,50,99,35,38,5,8,3,118,6,4,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau ROC TER AA,0794::SB106,5702 NR,1743,542,2,4,0,0,0,484,64,0,0,0,0,0,548,46,51,59,76,17,42,61,35,13,1,12,3,97,19,7,3
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WOONZORGCENTRUM DE EEUWSELS,0794::SB201,5702 HW,2000,833,6,7,0,0,0,751,94,0,1,0,0,0,845,38,66,96,186,21,46,70,71,18,6,7,6,137,50,13,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKCENTRUM DE BOERDERIJ,0794::SB203,5702 JD,2428,1058,5,4,0,0,0,928,141,0,0,2,0,0,1069,61,59,126,206,41,79,80,77,17,10,21,6,239,22,12,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau ZORGBOOGCENTRUM DE PANNEHOEVE,0794::SB205,5702 BA,2496,985,2,5,0,0,0,871,120,0,1,0,1,0,991,51,53,119,252,23,49,62,73,33,8,9,8,187,43,15,0
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau PRAKTIJKSCHOOL HELMOND,0794::SB302,5703 GR,1935,814,3,4,0,0,0,737,84,0,0,0,0,0,821,41,54,123,154,31,41,37,59,21,4,10,3,158,59,19,0
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKHUIS DE LIER,0794::SB303,5703 BW,1820,752,2,4,0,0,0,687,71,0,0,0,0,0,758,47,37,117,189,19,39,42,50,16,7,1,8,138,25,14,3
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau STEUNPUNT ROZENHOF,0794::SB305,5701 GB,1680,672,5,6,0,0,1,617,65,0,0,0,0,0,683,45,37,89,191,17,37,47,40,18,5,8,1,81,42,14,0
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKHUIS DE BREM,0794::SB401,5709 BT,1827,831,2,3,0,0,0,735,101,0,0,0,0,0,836,61,38,125,124,41,54,77,49,32,22,11,4,159,13,21,0
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKHUIS DE BREM,0794::SB403,5709 BT,1828,732,2,1,0,0,0,644,91,0,0,0,0,0,735,48,40,117,96,40,46,57,42,32,23,20,5,142,6,17,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau O.B.S. DE RAKT,0794::SB404,5709 HD,1881,853,4,9,0,1,0,772,93,0,1,0,0,0,865,58,41,134,141,39,59,81,54,27,14,14,6,163,7,13,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKCENTRUM PARKZICHT,0794::SB405,5709 PZ,1980,1105,2,2,0,0,0,960,149,0,0,0,0,0,1109,291,115,55,62,98,81,88,64,34,10,14,5,174,1,7,6
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKCENTRUM PARKZICHT,0794::SB406,5709 PZ,1893,1179,4,2,0,0,0,1039,146,0,0,0,0,0,1185,244,112,74,108,141,82,104,55,38,11,15,10,169,4,7,5
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BUURTHUIS ST ANNA,0794::SB501,5705 AM,1345,580,2,3,0,0,0,532,53,0,0,0,0,0,585,60,23,60,110,26,32,43,34,14,5,9,5,123,22,13,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau GEMEENSCHAPSHUIS DE LOOP,0794::SB502,5704 AP,2245,1259,6,1,0,0,0,1116,150,0,0,0,0,0,1266,154,92,130,205,68,57,154,61,57,16,15,11,220,4,14,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau STEUNPUNT BROUWHORST,0794::SB503,5709 AA,1254,493,4,1,0,0,0,457,41,0,0,0,0,0,498,40,28,71,68,30,29,42,36,17,12,6,4,93,5,11,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WOONZORGCENTRUM RIVIERENHOF,0794::SB504,5704 NP,1489,819,2,7,0,0,0,740,88,0,0,0,0,0,828,63,62,122,103,44,62,76,49,29,8,14,11,150,1,16,9
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKGEBOUW DE ZONNESTEEN,0794::SB505,5704 HZ,1788,549,1,1,0,0,0,501,50,0,0,0,0,0,551,43,40,88,81,28,42,42,25,14,11,10,5,105,7,8,0
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BASISSCHOOL 'T BAKEN,0794::SB601,5706 BT,2313,1083,1,3,0,0,0,967,126,6,0,6,0,0,1093,133,82,141,156,84,77,83,47,26,9,17,5,203,6,13,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau DE GESELDONK,0794::SB602,5706 XC,2325,1026,4,4,0,1,0,903,132,0,0,1,0,0,1035,93,84,98,157,63,85,94,70,32,6,19,8,190,10,15,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau DE KONING (CAFEGEDEELTE),0794::SB603,5707 AK,1946,937,5,7,0,0,0,834,115,0,0,0,0,0,949,132,95,99,109,69,67,56,52,30,7,23,4,155,15,21,3
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau BASISSCHOOL DE VENDELIER,0794::SB604,5706 KH,2366,1359,8,6,0,0,0,1230,143,0,0,0,0,0,1373,383,161,68,69,139,87,121,52,41,8,24,4,183,3,14,2
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WOONZORGCENTRUM ALPHONSUS,0794::SB605,5706 AP,1999,1143,2,2,0,0,0,1023,124,0,0,0,0,0,1147,144,131,114,148,63,74,82,77,42,8,15,9,200,11,24,1
's-Hertogenbosch,Helmond,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stembureau WIJKHUIS 'T BRANDPUNT,0794::SB606,5708 ZD,2162,1088,4,2,0,0,2,957,129,0,6,0,0,0,1088,228,106,76,49,117,71,142,63,38,11,15,3,148,9,9,3
