contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum Aelsmeer,0358::SB1,1431 BZ,1530,1193,5,1,0,1,1,1091,108,0,0,1,0,0,1200,285,70,72,51,22,156,63,43,30,16,2,17,237,4,125
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Solidoe De Dolfijn,0358::SB2,1431 RN,1530,1041,3,3,0,0,1,943,103,0,0,0,0,0,1047,282,75,80,39,20,143,77,39,33,5,1,10,176,1,60
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum 't Baken,0358::SB4,1431 JA,1530,891,3,1,1,0,0,824,74,2,0,3,0,0,898,143,55,53,50,33,114,84,38,20,9,0,10,200,4,78
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijksteunpunt Seringenhorst,0358::SB5,1431 EM,1530,461,3,2,0,0,2,435,29,0,0,0,0,0,466,90,18,32,28,20,61,27,12,17,6,1,7,97,7,38
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau NH Wijkcentrum 't Anker,0358::SB6,1432 AV,1530,841,2,0,1,0,1,766,77,0,0,1,0,0,844,194,41,44,44,20,95,80,27,19,12,0,14,176,0,75
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gezondheidscentrum Aalsmeer Oost,0358::SB7,1432 JZ,1530,946,8,3,0,1,0,865,91,0,1,0,0,0,956,207,67,56,70,32,97,81,34,27,10,3,11,212,2,37
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Buurthuis Hornmeer,0358::SB8,1431 WC,1530,1264,3,1,0,1,1,1136,133,1,0,2,0,0,1270,191,87,118,68,49,166,90,38,47,19,1,10,247,2,131
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau p.c.b.s. De Graankorrel,0358::SB9,1433 AN,1530,995,3,2,0,0,0,905,95,0,0,0,0,0,1000,157,50,67,66,36,150,70,20,40,17,4,7,212,4,95
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Clubgebouw VZOD,0358::SB11,1433 HM,1530,1012,5,3,0,1,2,904,115,0,0,1,0,0,1021,207,59,61,56,50,128,80,30,24,9,4,17,251,5,31
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gebouw De Mikado,0358::SB12,1432 JT,1530,1570,8,7,0,5,4,1401,175,0,5,0,0,0,1580,366,164,107,71,41,122,164,51,35,7,3,23,352,6,58
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau R.K. Antoniusschool,0358::SB14,1433 WB,1530,1133,2,1,0,0,0,1020,116,0,0,0,0,0,1136,264,85,79,61,35,163,101,41,19,7,3,6,229,0,40
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Proosdijhal,0358::SB17,1433 KA,1530,752,4,0,0,0,0,697,59,0,0,0,0,0,756,94,44,56,69,30,91,74,26,19,13,2,16,184,0,34
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Buurthuis 't Middelpunt,0358::SB18,1432 GB,1530,594,3,2,0,0,0,536,63,0,0,0,0,0,599,129,44,39,37,22,55,64,21,12,4,0,12,116,4,35
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wellantcollege MBO Aalsmeer,0358::SB20,1431 JV,1530,313,1,0,0,0,0,285,29,0,0,0,0,0,314,58,15,20,29,12,30,28,15,11,6,0,2,63,1,23
Haarlem,Aalsmeer,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Oude Veiling,0358::SB21,1431 BD,1568,839,0,1,0,0,0,735,105,0,0,0,0,0,840,194,79,59,29,17,94,56,27,21,4,1,12,190,3,53
