contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Raadhuis,1931::SB1,2941 ES,1533,1111,5,0,0,0,0,1013,103,0,0,0,0,0,1116,232,69,64,86,103,41,80,40,57,49,64,2,3,4,199,18
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Schateiland,1931::SB2,2941 SE,1207,580,2,0,0,0,0,528,53,0,1,0,0,0,581,75,46,32,28,63,33,56,27,38,30,24,2,0,0,118,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau CBS  Eben-Haëzer,1931::SB3,2941 VE,1206,674,1,2,0,3,1,588,85,0,3,0,0,0,674,90,45,45,51,53,24,113,52,25,12,30,0,0,2,119,13
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Breeje Hendrick,1931::SB4,2941 TN,1031,666,4,1,0,0,0,612,59,0,0,0,0,0,671,101,39,46,50,77,36,62,31,23,25,34,0,0,1,126,15
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ichthus Kerk,1931::SB5,2941 BM,1089,728,1,1,0,0,0,647,83,0,0,0,0,0,730,152,37,35,76,59,17,72,55,25,24,39,1,0,2,126,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Cultuurhuis,1931::SB6,2931 EC,1218,834,1,1,0,0,1,766,69,0,0,0,0,0,836,132,56,49,54,78,29,47,73,36,41,44,1,0,0,165,29
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Koetshuis,1931::SB7,2931 AG,1385,812,2,1,0,0,0,741,74,0,0,0,0,0,815,85,59,41,60,55,46,68,74,39,29,57,0,1,1,173,24
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Floraschool,1931::SB8,2931 RP,1358,855,2,1,0,0,0,794,64,0,0,0,0,0,858,115,76,52,63,77,43,50,69,35,34,66,0,1,0,158,16
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Dertienhuizen,1931::SB9,2931 XZ,1326,749,5,6,0,0,0,698,62,0,0,0,0,0,760,94,62,31,71,88,28,52,49,41,26,57,0,1,3,138,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeentehuis,1931::SB10,2861 AH,1122,614,0,4,0,4,1,544,69,0,4,0,0,0,614,73,34,29,67,42,24,101,82,20,13,18,2,0,2,97,10
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Waard,1931::SB11,2861 VJ,1324,1037,0,3,0,1,1,927,113,0,0,1,0,0,1041,145,60,58,89,78,37,125,130,33,20,52,9,1,4,177,19
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dienstencentrum Burg. Huijbrechtstr,1931::SB12,2861 DA,1436,885,1,5,0,1,0,779,111,0,1,0,0,0,890,170,39,32,101,62,10,150,118,34,25,20,2,1,6,107,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Amerhof,1931::SB13,2865 XW,1472,850,1,0,0,0,2,774,75,0,0,0,0,0,851,139,63,62,48,114,44,22,37,68,32,37,0,0,3,170,11
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Cultureel Centrum, De Zwaan",1931::SB14,2825 BS,1250,958,1,0,0,0,0,831,128,0,0,0,0,0,959,160,24,35,63,36,16,326,95,30,53,28,0,0,4,76,12
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau RTV Krimpenerwaard,1931::SB15,2861 DW,1264,775,0,4,0,0,0,693,86,0,0,0,0,0,779,153,44,32,76,56,17,99,81,30,18,29,0,0,0,132,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Drie Maenen,1931::SB16,2935 SB,1765,1169,3,2,0,1,0,1021,154,0,0,1,0,0,1175,137,59,40,99,63,37,270,139,38,33,46,2,3,5,183,15
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kerkgebouw,1931::SB17,2935 SV,1696,1099,1,6,0,1,0,950,157,0,0,1,0,0,1107,178,57,72,95,60,20,238,127,42,13,44,0,0,2,141,10
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Oosterkerk, Lageweg",1931::SB19,2935 CD,1088,640,0,1,0,0,0,576,65,0,0,0,0,0,641,65,35,27,31,28,27,152,93,29,11,26,0,0,0,109,7
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dorpshuis Gouderak,1931::SB20,2831 XV,1812,1225,3,2,0,0,0,1113,117,0,0,0,0,0,1230,175,79,49,92,90,47,128,171,53,37,64,2,0,6,223,9
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kerkgebouw Hervormde Gemeente Willige Langerak,1931::SB22,2871 AH,1803,963,1,2,0,2,0,869,95,0,2,0,0,0,964,230,41,77,96,47,25,20,102,77,35,43,5,0,5,149,11
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zalencentrum de Overkant,1931::SB23,2871 BC,1643,1051,3,1,0,0,0,956,99,0,0,0,0,0,1055,228,35,92,118,59,30,41,76,101,67,42,1,0,2,149,10
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Openbare Bibliotheek Schoonhoven,1931::SB24,2871 TN,1696,1052,3,8,0,2,2,965,94,0,2,0,0,0,1061,190,43,87,98,68,40,58,86,96,69,48,5,1,2,153,8
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sporthal de Meent,1931::SB25,2871 WG,1582,778,5,1,0,0,0,699,85,0,0,0,0,0,784,96,60,47,82,49,32,36,67,38,23,51,56,5,2,124,10
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau BBS De Rank-West,1931::SB26,2871 JM,1612,945,0,2,0,0,0,864,83,0,0,0,0,0,947,97,81,62,116,69,50,36,99,50,38,50,26,4,1,150,16
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau P.G de Hoeksteen,1931::SB27,2871 LD,1581,1008,1,2,0,1,0,907,105,0,0,1,0,0,1012,193,55,86,102,60,34,45,88,63,52,50,2,0,3,169,6
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dienstencentrum Hof van Stein,1931::SB28,2851 TD,1713,936,4,1,0,3,0,848,96,0,0,3,0,0,944,180,57,66,168,61,26,21,48,69,34,36,7,1,3,149,10
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Cultureel Centrum Concordia,1931::SB29,2851 VV,1680,1202,15,3,0,0,1,1133,86,0,0,0,0,0,1220,252,70,106,146,73,31,49,73,85,47,52,1,0,7,189,21
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Rehoboth,1931::SB30,2821 AP,1360,1004,0,5,0,0,0,857,152,0,0,0,0,0,1009,176,38,48,99,39,22,265,99,38,25,22,1,1,2,120,9
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Kwartier (voorheen de Stolp),1931::SB31,2821 VB,1471,1104,1,3,0,0,1,991,116,0,0,0,0,0,1108,167,83,43,82,58,38,217,97,44,25,48,1,0,1,172,28
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Vlisterstee,1931::SB32,2855 AK,482,335,0,0,0,0,0,302,33,0,0,0,0,0,335,54,3,14,64,16,11,58,49,14,7,11,0,1,1,29,3
Leiden,Krimpenerwaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemiva A.C. de Baanbreker,1931::SB33,2821 ZA,1235,636,0,0,0,0,0,562,74,0,0,0,0,0,636,131,24,39,51,29,12,115,72,18,12,22,0,0,0,102,9
