contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0269::SB1,8096CP,1733,1107,1,2,0,1,0,977,134,0,0,1,0,0,1111,61,137,17,22,81,36,294,272,14,26,14,10,115,0,8
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Hullen,0269::SB2,8096AX,1733,959,1,5,0,0,0,861,104,0,0,0,0,0,965,50,108,9,21,43,17,258,305,16,19,8,6,91,1,7
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Heerdt,0269::SB3,8097SE,1550,1072,1,5,0,1,0,942,137,0,0,1,0,0,1079,37,109,15,10,26,19,285,458,23,11,9,6,59,0,5
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Luctorgebouw,0269::SB4,8096BR,1451,824,0,2,0,0,0,723,103,0,0,0,0,0,826,42,91,21,3,38,20,267,255,5,9,2,5,63,0,3
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Grinthuus,0269::SB5,8095PX,1183,640,1,1,0,1,2,565,74,0,1,0,0,0,641,15,77,10,19,47,25,134,151,17,20,16,12,93,0,4
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Pauluskerk,0269::SB6,8091CK,1614,990,0,2,0,0,0,863,129,0,0,0,0,0,992,90,152,17,30,51,37,263,70,83,20,27,20,129,0,1
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kruiskerk,0269::SB7,8091GA,1468,769,1,4,0,0,0,697,77,0,0,0,0,0,774,38,106,16,37,78,53,167,86,20,20,34,13,98,0,3
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sporthal Kamphal,0269::SB8,8091RC,1464,794,2,3,0,1,0,717,81,0,1,0,0,0,798,47,84,36,29,72,49,133,67,95,30,23,15,112,0,2
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Agnieten College,0269::SB9,8091WD,1761,818,0,4,0,0,0,751,71,0,0,0,0,0,822,45,90,27,34,58,40,238,46,60,13,22,18,126,0,1
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Vredeskerk,0269::SB10,8091GR,1348,1044,0,0,0,1,0,938,107,0,0,1,0,0,1045,42,116,16,53,107,68,296,74,58,21,40,18,127,0,8
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Brinkhof,0269::SB11,8091XS,1517,931,1,0,0,0,0,844,88,0,0,0,0,0,932,77,129,23,40,48,64,254,84,49,25,28,16,92,1,1
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Bouwakker,0269::SB12,8094AM,1173,726,2,1,0,0,1,640,88,0,0,0,0,0,729,72,97,17,18,65,28,164,50,53,11,15,10,123,1,2
Arnhem,Oldebroek,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Mobiel stembureau,0269::SB51,8091AC,0,159,0,0,0,0,0,140,19,0,0,0,0,0,159,5,17,1,1,2,4,45,21,11,4,2,2,42,1,1
