contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0289::SB1,6701CZ,1743,1443,5,5,0,0,3,1345,105,0,0,0,0,0,1453,120,56,252,57,15,202,80,6,416,134,16,18,70,1,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,"Stembureau Verzorgingshuis ""De Nudehof''",0289::SB2,6702 BR,1720,813,4,0,0,1,0,778,40,0,0,1,0,0,818,82,50,101,51,35,101,71,19,138,67,25,11,56,5,1
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verzorigingshuis 'Rumah Kita',0289::SB3,6708 AL,1945,823,2,2,0,0,0,757,69,0,1,0,1,0,826,74,43,126,51,50,86,48,14,179,59,14,16,60,3,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau 't Startpunt,0289::SB4,6707 GX,1805,808,5,2,0,0,0,751,64,0,0,0,0,0,815,44,48,67,67,45,105,46,7,164,55,52,13,90,3,2
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gereformeerde Kerk Vrijgemaakt,0289::SB5,6706 BE,1595,1039,2,0,0,1,0,948,92,0,1,0,0,0,1040,83,64,142,64,19,129,85,11,268,67,27,11,61,8,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Johan Frisoschool Zuid,0289::SB6,6708 BR,1489,851,0,0,0,0,0,782,69,0,0,0,0,0,851,52,46,82,63,19,109,80,13,233,60,26,16,51,1,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum 'De Pomhorst',0289::SB7,6708 CV,1546,790,4,2,0,1,0,719,76,0,1,0,0,0,795,59,54,97,49,60,89,43,15,183,32,18,7,71,12,1
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS 'de Tarthorst',0289::SB8,6708 JA,947,726,8,1,0,0,0,691,44,0,0,0,0,0,735,47,58,73,54,22,78,52,2,185,55,20,15,55,8,2
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Speeltuinvereniging 'Tuindorp',0289::SB9,6707 HR,1189,592,1,2,2,0,0,540,57,0,0,2,0,0,597,27,27,45,59,58,79,40,8,107,41,15,4,81,1,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau H.J. Piekschool,0289::SB10,6708 KP,1843,821,0,0,0,0,0,753,68,0,0,0,0,0,821,67,40,110,46,24,104,47,4,234,61,15,12,56,1,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sporthal de Vlinder,0289::SB12,6706 KN,2282,1502,3,7,0,0,2,1385,125,0,0,0,0,0,1512,161,91,240,74,30,165,118,25,333,100,35,27,99,4,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Serviceflat Belmonte,0289::SB13,6703 DD,1040,857,1,1,0,0,1,806,52,0,0,0,0,0,859,153,67,149,36,9,78,41,8,184,56,20,7,48,1,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Bblthk,0289::SB14,6701 AM,1981,1677,1,1,0,1,0,1548,132,0,0,1,0,0,1680,190,93,293,92,28,204,66,7,457,120,32,17,74,3,1
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hotel 'Nol in 't Bos',0289::SB15,6704 PA,1286,736,1,0,0,0,0,649,87,2,1,0,0,0,736,161,64,120,14,19,55,43,14,119,50,11,7,58,0,1
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS 'De Nijenoord',0289::SB16,6708 RT,1740,1449,2,5,0,1,3,1307,147,0,0,1,0,0,1457,145,84,202,77,35,163,71,14,439,62,31,18,106,2,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voetbalvereniging WAVW,0289::SB17,6708 NZ,1394,633,0,0,0,1,0,570,64,0,0,1,0,0,634,68,31,91,33,25,67,49,7,145,24,17,13,63,0,0
Arnhem,Wageningen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Brandweerkazerne,0289::SB18,6709 PE,1654,1159,6,0,0,2,2,1099,66,0,0,2,0,0,1167,97,87,211,58,20,117,71,15,288,78,10,19,73,12,3
