contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Café De Brug,1911::SB3,1761 JR,853,430,1,2,0,0,0,388,45,0,0,0,0,0,433,71,14,22,25,17,49,39,17,16,23,0,5,119,1,12
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Café Wapen van Holland,1911::SB4,1761 EB,1738,998,6,2,0,0,0,905,101,0,0,0,0,0,1006,201,60,57,47,41,201,72,27,16,37,0,19,203,0,17
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zwembad Den Krieck,1911::SB5,1764 HD,2629,1359,6,3,0,1,0,1345,22,0,1,0,0,0,1367,249,78,85,98,43,268,60,20,32,77,0,20,282,0,47
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijksteunpunt Keijzershoff,1911::SB6,1761 BR,1231,1173,3,4,0,1,0,1100,81,0,0,1,0,0,1181,124,60,110,92,70,133,92,34,60,104,0,20,234,1,39
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis 't Skrale End,1911::SB8,1778 KM,782,452,1,1,0,0,0,408,46,0,0,0,0,0,454,51,17,38,40,14,25,35,11,4,67,0,6,124,0,20
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum Kapellehof,1911::SB9,1779 BJ,2011,947,4,0,0,0,0,854,97,0,0,0,0,0,951,94,27,69,80,40,65,50,23,28,185,0,13,247,2,24
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Amerikaanse schoolbus,1911::SB10,1761 EB,0,326,2,1,0,0,0,285,44,0,0,0,0,0,329,50,16,39,19,15,33,31,20,6,15,0,6,70,1,5
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Cultuurschuur,1911::SB12,1771 CE,1594,1400,3,3,0,0,0,1281,126,1,0,1,0,0,1407,122,52,107,126,77,165,67,42,26,177,0,16,317,2,104
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Meerbaak,1911::SB13,1775 BH,1461,1281,1,4,0,2,0,1173,111,0,2,0,0,0,1284,199,44,72,89,78,226,56,48,20,83,3,14,268,3,78
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Lutters,1911::SB14,1732 LS,618,365,0,1,0,0,0,339,27,0,0,0,0,0,366,48,23,47,19,25,34,30,16,10,17,0,4,83,0,9
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Oude School,1911::SB15,1766 JD,1804,902,2,2,0,0,0,815,91,0,0,0,0,0,906,130,95,70,102,37,73,71,28,17,40,1,15,203,0,20
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau St. Tree (voormalige Ankerkerk),1911::SB16,1777 EC,1346,701,2,1,0,1,0,631,74,0,0,1,0,0,705,51,23,46,56,33,40,48,23,7,141,0,10,215,0,8
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau RSG Wiringherlant,1911::SB17,1771 AB,2913,975,0,5,0,0,1,862,117,0,0,0,0,0,980,141,41,43,70,45,141,58,22,21,85,1,6,241,2,58
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verenigingsgebouw De Schakel,1911::SB18,1774 AJ,1624,800,5,2,0,0,0,740,67,0,0,0,0,0,807,123,40,41,50,35,157,33,19,9,64,1,13,160,0,55
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau MFC De Doorbraak,1911::SB19,1773 AK,895,349,0,0,0,0,0,318,31,0,0,0,0,0,349,42,9,7,54,14,77,7,2,6,25,0,2,88,0,16
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Roode Eenhoorn,1911::SB20,1733 AH,2838,873,2,0,0,0,0,797,78,0,0,0,0,0,875,156,74,86,42,36,105,68,37,17,58,1,14,161,1,17
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Café Beentjes,1911::SB21,1731 RJ,1277,958,1,4,0,0,2,891,70,0,0,0,0,0,963,181,65,84,65,56,88,67,26,37,44,1,17,206,3,18
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau MFA,1911::SB22,1761 VM,3280,1321,3,3,0,1,0,1212,116,0,0,1,0,0,1328,229,97,104,97,98,135,91,33,31,85,3,26,254,1,37
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Rijvereniging Bucephalus,1911::SB24,1768 BL,929,513,0,1,0,1,0,452,63,0,0,1,0,0,515,83,40,45,30,27,53,56,35,15,21,1,10,85,0,12
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Woon- en Zorgcomplex De Trambaan,1911::SB25,1733 BG,1529,1106,1,1,0,1,0,1008,101,0,0,1,0,0,1109,179,90,108,75,62,116,73,41,21,65,1,23,226,0,26
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Nieuwe Horn,1911::SB26,1767 CJ,856,473,4,3,0,0,0,447,33,0,0,0,0,0,480,84,32,55,41,39,22,53,20,10,9,0,3,97,0,8
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijksteunpunt De Kroon,1911::SB28,1775 BX,1500,390,1,1,0,0,0,358,34,0,0,0,0,0,392,63,15,22,23,12,74,11,13,11,37,0,0,63,1,45
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Parkzicht,1911::SB29,1777 BC,2792,1426,2,1,0,0,0,1311,118,0,0,0,0,0,1429,195,52,108,106,79,96,108,43,35,230,1,16,331,1,25
Den Helder,Hollands Kroon,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Woonzorggroep Samen Maria Mater,1911::SB30,1735 HP,1998,1091,6,2,0,8,0,1007,100,0,0,8,0,0,1107,199,46,63,74,41,213,85,44,37,47,4,15,207,0,16
