contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau ""Bethelkerk""",0400::SB1,,1266,630,1,6,0,0,0,580,57,0,0,0,0,0,637,65,22,54,89,43,50,43,34,22,19,3,8,148,2,28
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau ""Bethelkerk""",0400::SB2,,1220,580,7,3,0,0,0,555,35,0,0,0,0,0,590,81,28,55,71,26,38,39,26,20,18,1,16,126,2,33
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Buurthuis Centrum,",0400::SB3,,1260,574,1,2,0,0,0,523,54,0,0,0,0,0,577,50,27,59,101,35,26,36,26,20,9,0,12,150,0,23
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Buurtvereniging ""t Kraaiennest""",0400::SB4,,1726,789,1,4,0,0,0,730,64,0,0,0,0,0,794,68,38,90,103,37,41,55,46,33,20,0,10,207,1,40
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Triade,0400::SB5,,1067,633,2,1,0,1,0,577,60,0,0,1,0,0,637,69,29,77,44,37,60,40,37,18,15,0,6,151,0,50
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Buurtvereniging ""ELTO""",0400::SB6,,1440,687,0,2,0,0,0,619,70,0,0,0,0,0,689,44,16,61,128,37,45,40,49,20,19,1,10,181,1,35
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Buurthuis ""De Viskom""",0400::SB7,,1234,590,2,1,0,0,0,540,53,0,0,0,0,0,593,40,17,57,101,22,21,36,18,21,9,0,12,196,1,39
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Buurthuis ""De Overzet""",0400::SB8,,1368,594,2,0,0,0,0,544,52,0,0,0,0,0,596,43,31,52,73,26,63,37,26,13,16,0,12,163,1,38
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Huisduinen,",0400::SB9,,476,374,0,0,0,0,2,341,32,0,0,1,0,0,375,79,32,34,12,7,27,34,33,5,8,0,3,81,0,19
Den Helder,Den Helder,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Zorgcentrum ""de Groene Vecht""",0400::SB10,,1746,749,2,4,0,0,0,754,1,0,0,0,0,0,755,98,38,67,104,58,55,48,34,21,26,0,5,152,7,36
