contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stadhuis,0826::SB1,4902 ZP,3675,1342,5,6,0,0,2,1205,146,0,0,0,0,0,1353,139,100,109,186,102,93,124,36,51,17,54,6,244,61,13,7
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Delta-Onderwijs,0826::SB2,4902 AB,2073,1103,7,2,0,0,0,985,127,0,0,0,0,0,1112,278,126,62,48,114,54,107,50,31,10,38,5,176,1,3,0
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Doelen,0826::SB3,4901 JA,1703,819,8,2,0,0,0,761,68,0,0,0,0,0,829,115,96,52,79,59,70,78,54,26,8,23,9,134,9,5,2
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Theater de Bussel,0826::SB4,4901 EJ,1911,1012,2,3,0,0,0,929,88,0,0,0,0,0,1017,177,102,63,82,74,74,94,51,44,24,45,11,149,7,8,7
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Praktijkschool de Zwaaikom,0826::SB5,4902 NA,1825,937,2,2,0,0,0,860,81,0,0,0,0,0,941,187,99,75,49,83,47,89,43,42,4,43,4,156,2,10,4
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau KBS ""Paulo Freire""",0826::SB7,4901 AW,1983,971,3,0,0,0,0,880,94,0,0,0,0,0,974,99,90,77,110,55,57,106,48,22,11,50,8,198,26,11,3
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Oosterheem,0826::SB8,4901 MN,1884,919,6,3,0,0,0,847,81,0,0,0,0,0,928,158,87,81,60,84,62,87,61,21,10,42,5,149,0,11,1
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Speelgoed-& Carnavalsmuseum ""op Stelten""",0826::SB9,4901 HT,1267,786,3,1,0,0,0,685,105,0,0,0,0,0,790,109,117,45,68,61,43,84,41,18,15,44,4,124,7,6,0
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Activiteitencentrum ""De Bunthoef""",0826::SB10,4904 CA,1933,1030,1,5,0,0,1,927,109,0,0,1,0,0,1037,82,86,92,144,35,73,108,54,37,11,48,4,153,95,7,1
Tilburg,Oosterhout,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Kindcentrum ""De Ontdekking""",0826::SB11,4904 KJ,1923,729,0,1,0,0,1,662,67,0,0,0,0,0,730,48,30,56,108,28,58,94,35,24,8,67,4,113,46,10,0
