contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0302::SB1,8071 GJ,950,1066,4,1,0,0,0,938,133,0,0,0,0,0,1071,142,133,31,34,47,31,192,187,63,21,22,10,152,0,1
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Veluvine (vervanging van de Bunterhoek),0302::SB2,8071 AK,1313,519,1,1,0,1,0,465,57,0,0,1,0,0,522,55,81,14,7,14,24,83,135,20,10,4,5,66,0,1
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Noord-Veluws Museum,0302::SB3,8071 DN,1483,705,3,2,0,0,0,649,61,0,0,0,0,0,710,104,110,21,14,39,26,119,80,38,12,21,8,111,1,1
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Veluwse Heuvel,0302::SB4,8071 GM,1520,1097,1,7,0,0,0,1002,103,0,0,0,0,0,1105,75,138,32,21,53,24,203,311,36,17,26,10,146,1,4
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Inclusief Groep,0302::SB5,8071 CS,1571,847,2,4,0,0,0,748,105,0,0,0,0,0,853,81,91,16,34,68,40,137,152,27,13,30,6,146,3,3
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Venster,0302::SB6,8071 TA,1600,989,1,1,0,1,0,899,91,0,1,0,0,0,990,74,117,16,19,56,19,259,246,32,12,29,7,100,0,3
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Seewende,0302::SB7,8071 TP,1372,984,1,3,0,2,0,885,105,0,0,2,0,0,990,80,153,19,13,58,28,220,238,20,8,12,2,131,0,2
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Veluvine,0302::SB8,8071 AK,1426,727,1,1,0,0,0,658,71,0,0,0,0,0,729,64,89,19,26,42,13,172,130,24,13,29,3,93,9,1
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Montessorischool De Ontdekking,0302::SB9,8072 GZ,1517,919,0,1,0,0,0,837,83,0,0,0,0,0,920,72,88,20,45,57,44,177,202,42,20,17,6,120,9,0
Arnhem,Nunspeet,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau WOC Het Binnenhof,0302::SB10,8072 AW,1466,1289,3,0,0,0,1,1163,128,0,0,0,0,0,1292,97,165,31,59,83,53,244,216,56,30,48,17,180,7,3
