contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Symfonie,0756::SB1,5831 ZZ,1238,695,7,2,0,0,0,659,47,2,0,2,0,0,706,129,145,118,39,46,32,32,39,18,4,10,4,75,1,3,0
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau de Weijerdonck,0756::SB2,5831 JV,1298,624,1,2,0,1,0,578,50,0,0,1,0,0,628,124,106,102,28,49,40,67,12,7,1,8,2,75,0,3,0
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum De Driewiek,0756::SB3,5831 VV,1115,624,2,0,0,0,0,566,60,0,0,0,0,0,626,56,66,187,52,29,44,32,37,18,7,9,2,74,7,4,0
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Kinderkenniscentrum 't Bolwerk,0756::SB4,5831 CR,1317,534,1,0,0,0,0,471,64,0,0,0,0,0,535,33,68,128,46,38,37,50,21,21,0,11,2,69,2,5,3
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Jenaplan Kindcentrum (de Peppels),0756::SB5,5831 CA,1218,633,3,2,0,0,0,579,59,0,0,0,0,0,638,72,63,160,48,35,51,44,24,25,7,11,4,77,4,6,2
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Restaria De Flip,0756::SB6,5831 MB,1201,969,1,4,0,0,0,895,79,0,0,0,0,0,974,117,107,214,64,66,64,76,26,30,3,14,6,149,19,11,3
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Buurthuis de Elsenhof,0756::SB7,5836 AN,1420,853,2,0,0,0,0,767,88,0,0,0,0,0,855,150,201,140,39,49,59,47,24,16,9,19,6,84,1,7,2
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau MFC Het Kruispunt,0756::SB8,5835 AT,1437,901,2,3,0,0,0,813,93,0,0,0,0,0,906,133,210,138,51,64,42,51,35,20,11,18,2,119,0,5,2
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis de Kleppenburg,0756::SB9,5441 BK,1857,1098,3,2,0,0,0,1004,99,0,0,0,0,0,1103,147,187,143,83,70,64,55,44,33,4,41,4,210,0,11,2
's-Hertogenbosch,Boxmeer,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis de Poel,0756::SB10,5447 AW,1341,844,8,1,0,0,0,778,75,0,0,0,0,0,853,147,205,143,32,61,40,27,24,14,4,41,3,93,0,9,1
