contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,0856::SB1,5401EJ,1646,1138,9,3,0,0,1,1042,107,0,0,0,0,0,1150,188,127,156,88,86,59,80,66,47,8,24,8,178,9,8,6
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum Balans,0856::SB2,5401 CT,1423,769,6,3,0,0,0,703,75,0,0,0,0,0,778,130,87,127,53,62,54,61,28,32,5,16,6,79,17,10,2
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau OBS de Brinck,0856::SB3,5404 MA,1606,873,2,0,0,0,0,788,87,0,0,0,0,0,875,189,94,90,65,82,59,68,43,27,10,15,4,107,9,10,1
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau IKC Raam,0856::SB4,5403 AG,1096,754,1,1,0,1,0,698,59,0,0,1,0,0,757,102,90,117,69,69,42,48,24,23,8,19,5,120,12,6,0
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau OBS Camelot,0856::SB5,5403 XD,1419,798,1,2,1,2,0,722,82,0,0,3,0,0,804,100,101,138,70,79,39,70,23,29,5,11,3,111,13,3,3
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Tennis- en Squashvereniging Park Hoeven,0856::SB6,5403 NA,1836,951,5,2,0,0,0,849,109,0,0,0,0,0,958,163,102,102,57,110,55,87,39,34,8,23,5,135,19,12,0
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Udens College,0856::SB7,5403 GA,1414,695,0,2,0,0,0,635,61,0,1,0,0,0,696,82,72,111,34,74,51,49,20,32,3,11,3,126,14,10,3
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau OBS de Klimboom,0856::SB8,5402 XD,2112,928,0,2,0,1,0,826,103,0,1,0,0,0,929,138,105,145,78,71,49,76,53,23,9,25,4,131,9,10,2
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Sint Jan,0856::SB9,5401 BE,1665,845,9,8,0,0,0,796,66,0,0,0,0,0,862,137,170,123,59,59,42,44,31,29,7,20,6,99,0,19,0
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stichting Eigenherd,0856::SB12,5401 AT,2098,1112,5,4,0,0,1,1020,102,2,0,2,0,0,1123,176,200,135,64,123,63,70,41,29,2,24,4,135,30,15,1
's-Hertogenbosch,Uden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingsplein Muzerijk,0856::SB13,5402 BE,1999,1511,8,4,0,1,0,1390,134,0,0,1,0,0,1524,235,148,225,137,121,94,97,54,55,9,35,9,233,42,14,3
