contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gemeentehuis,0406::SB1,1276 KB,1257,1173,5,4,0,0,0,1047,135,0,0,0,0,0,1182,198,96,87,76,32,121,112,43,26,19,8,15,188,22,130
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Beatrixschool,0406::SB2,1272 BP,1598,1058,1,4,0,0,0,957,106,0,0,0,0,0,1063,186,89,58,76,24,114,81,35,29,22,5,13,170,17,139
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Plankenierstheater,0406::SB3,1272 PB,897,657,1,3,0,0,0,560,101,0,0,0,0,0,661,301,88,22,14,3,38,23,24,9,2,0,2,102,2,27
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Voor Anker,0406::SB4,1272 KV,1574,1148,2,1,0,0,0,1034,117,0,0,0,0,0,1151,276,101,42,19,19,186,68,38,31,12,3,7,119,2,225
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Firma Bendex,0406::SB5,1271 LW,1705,783,0,2,0,0,0,711,74,0,0,0,0,0,785,138,50,61,55,25,69,70,47,19,9,3,7,129,16,85
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Brassershoeve,0406::SB6,1271 RP,1665,1087,4,1,0,1,0,999,94,0,0,1,0,0,1093,197,99,73,37,21,135,114,53,26,10,1,5,167,1,148
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Rehobothschool,0406::SB7,1276 NA,1184,747,2,2,0,0,0,686,64,0,1,0,1,0,750,123,33,41,44,16,100,56,16,28,10,0,7,117,1,155
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Meentamorfose,0406::SB8,1276 AS,1361,669,4,2,0,0,0,609,65,0,1,0,1,0,674,61,38,66,48,27,61,63,37,33,10,5,11,104,29,76
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Bolder,0406::SB9,,1760,821,6,1,0,0,0,763,65,0,0,0,0,0,828,117,53,66,58,36,93,50,18,30,12,3,12,138,9,126
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Holleblok,0406::SB10,1273 EG,1544,748,0,3,0,1,0,692,58,0,1,0,0,0,750,112,47,78,57,42,58,105,24,27,7,5,5,93,6,82
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Schoolgebouw Holleblok,0406::SB11,1273 EG,1114,1038,4,1,0,0,0,964,90,0,0,11,0,11,1054,140,82,124,58,34,77,106,53,42,18,4,12,193,8,87
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Kamperfoelieschool,0406::SB12,1273 LC,1246,549,3,4,0,0,0,513,43,0,0,0,0,0,556,67,39,52,31,36,37,69,33,27,5,2,9,98,10,34
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Meentkerk,0406::SB13,1274 RZ,1303,703,0,2,0,1,0,658,48,0,0,1,0,0,706,95,37,53,52,39,64,85,41,32,7,0,11,127,1,59
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Rustmaat,0406::SB14,1273 JS,1784,1066,3,1,0,0,0,981,89,0,0,0,0,0,1070,133,69,108,83,30,87,124,46,54,19,1,10,189,15,98
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Gouden Kraal,0406::SB15,1275 AB,1663,999,1,0,0,0,0,904,96,0,0,0,0,0,1000,143,71,85,60,45,90,117,37,39,16,3,19,163,20,91
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum,0406::SB16,1274 NS,1279,559,2,3,0,0,0,528,36,0,0,0,0,0,564,64,32,57,49,28,25,88,37,12,10,1,11,100,9,36
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Goede Herderkerk,0406::SB17,1272 JR,1109,880,2,1,0,0,0,770,113,0,0,0,0,0,883,309,112,47,21,8,109,53,29,11,5,0,5,119,0,52
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool De Ark,0406::SB18,1274 KL,1827,715,3,0,0,0,0,665,53,0,0,0,0,0,718,91,42,79,42,28,64,70,25,24,11,1,10,108,4,116
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Surfclub Gooimeer,0406::SB19,1271 ER,1419,870,0,0,0,0,0,790,80,0,0,0,0,0,870,177,61,86,65,27,57,76,36,43,7,0,11,167,1,56
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Tweemaster,0406::SB20,1276 GP,1395,868,1,0,0,0,0,793,76,0,0,0,0,0,869,101,75,98,65,31,76,103,37,21,15,3,13,140,19,71
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Meentkerk (links),0406::SB21,1274 RZ,995,604,0,0,0,0,0,563,41,0,0,0,0,0,604,81,45,53,43,33,38,76,37,30,3,0,11,112,4,38
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Schoolwoning,0406::SB22,1277 CH,1098,587,0,3,0,1,0,528,63,0,0,1,0,0,591,93,52,53,41,15,52,68,27,25,9,0,6,98,6,42
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Springplank,0406::SB23,1277 AV,774,818,0,2,0,0,0,749,71,0,0,0,0,0,820,200,67,72,32,18,60,64,41,27,6,1,14,129,12,75
Haarlem,Huizen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Muziekvereniging Prinses Irene,0406::SB24,1271 AA,605,343,1,1,0,0,0,304,41,0,0,0,0,0,345,73,17,28,26,11,27,30,10,7,7,1,2,60,6,38
