contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,0785::SB1,,1364,1003,4,7,0,0,0,934,80,0,0,0,0,0,1014,132,115,103,82,94,83,101,41,54,6,32,5,138,6,7,4
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Elisabeth,0785::SB2,,1464,568,1,5,0,0,1,518,55,0,0,0,0,0,574,58,95,68,48,31,39,67,11,26,0,7,3,105,2,8,0
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Guldenakker,0785::SB3,,1436,791,4,1,0,0,0,726,70,0,0,0,0,0,796,86,110,89,98,67,49,52,42,28,5,19,9,115,11,10,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS Den Bongerd,0785::SB4,,1344,717,1,1,0,0,0,647,72,0,0,0,0,0,719,101,60,86,37,85,69,86,23,40,6,11,4,100,3,5,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Café ""Bij Ons"" Frankenhal",0785::SB5,,1465,844,2,2,0,1,0,798,51,0,0,1,0,0,849,112,65,136,42,87,49,112,40,28,9,17,1,133,0,12,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS De Kleine Akkers,0785::SB6,,1265,728,5,0,0,0,0,675,58,0,0,0,0,0,733,163,77,83,30,80,47,80,11,24,1,15,6,102,0,8,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS De Regenboog,0785::SB7,,1559,869,1,1,0,0,0,795,78,0,0,2,0,0,873,149,100,99,54,107,56,84,42,26,9,15,3,113,2,8,2
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS De Bron,0785::SB8,,1682,733,2,1,0,0,1,651,84,0,0,0,0,0,736,168,84,48,60,72,52,67,38,27,1,18,6,83,2,7,0
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau CC Jan van Besouw,0785::SB9,,1360,693,1,0,0,0,0,648,46,0,0,0,0,0,694,74,77,94,51,63,67,69,37,34,6,12,8,91,3,7,0
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Mill-Hillcollege,0785::SB10,,631,291,1,0,0,0,0,263,29,0,0,0,0,0,292,76,20,9,9,39,21,39,2,13,4,8,2,42,4,1,2
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal De Wissel,0785::SB11,,1205,683,2,1,0,1,0,614,73,0,0,1,0,0,687,158,58,57,32,87,64,69,12,27,2,16,5,85,6,4,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS 't Schrijverke,0785::SB12,,1543,1040,3,4,0,0,0,964,83,0,0,0,0,0,1047,239,108,80,63,119,88,99,41,23,4,22,6,138,1,8,1
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum De Leybron,0785::SB13,,1179,691,5,0,0,0,1,616,79,0,0,0,0,0,696,132,149,36,39,72,31,47,32,25,5,14,3,100,0,3,3
Tilburg,Goirle,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau BS De Vonder,0785::SB14,,1088,654,1,3,0,0,0,606,52,0,0,0,0,0,658,130,110,42,43,77,35,55,37,26,6,15,0,66,0,11,1
