contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Bejaardentehuis De Dillenburg,0233::SB1,3851 PW,1413,833,5,2,0,0,1,773,66,0,0,0,0,0,840,124,171,35,28,25,29,170,39,50,32,20,2,107,1,0
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Chr.Ger.Kerk De Voorhof,0233::SB2,3851 XA,1771,1107,5,1,0,3,0,989,121,0,3,0,0,0,1110,220,165,59,22,43,50,172,73,66,41,26,5,163,0,2
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0233::SB3,3851 NT,1522,1227,3,0,0,6,1,1110,113,0,6,0,0,0,1224,161,203,65,55,56,70,186,86,94,46,39,11,148,3,4
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Rehobothkerk,0233::SB4,3851 LH,1201,962,2,1,0,0,0,877,88,0,0,0,0,0,965,94,176,28,25,47,55,176,114,61,17,34,13,118,1,3
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sporthal Dindoa,0233::SB5,3853 PT,1206,550,0,1,0,0,1,501,49,0,0,0,0,0,551,52,96,20,11,41,25,78,52,48,17,17,3,84,4,2
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Baanveger,0233::SB6,3851 CP,1287,766,4,2,0,0,0,712,60,0,0,0,0,0,772,62,140,33,22,64,35,121,74,45,32,37,4,94,1,2
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau PCB Koningin Juliana,0233::SB7,3853 VA,1309,801,0,3,0,0,0,737,67,0,0,0,0,0,804,75,139,23,28,44,51,160,37,48,18,35,14,119,7,3
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau PCB De Klokbeker,0233::SB8,3851 BL,1403,842,1,1,0,0,1,759,84,0,0,0,0,0,844,65,106,36,23,40,32,163,119,58,28,32,6,123,7,4
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Oude School 's Heeren Loo,0233::SB9,3853 HD,1315,511,2,0,0,0,1,470,42,0,0,0,0,0,513,49,87,18,18,30,17,99,36,36,24,14,8,74,1,0
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verenigingsgebouw Ons Huis,0233::SB10,3853 LN,1309,807,2,0,0,1,0,710,100,0,0,1,0,0,810,71,205,14,9,43,17,114,155,28,16,13,2,119,0,1
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau RK Kerk,0233::SB11,3852 XB,1693,1026,1,1,0,0,1,937,90,0,0,0,0,0,1028,176,169,55,29,38,50,171,54,63,47,34,13,125,1,1
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS De Arendshorst,0233::SB12,3853 CA,919,690,0,2,0,0,0,640,52,0,0,0,0,0,692,81,76,26,24,21,45,181,31,60,22,14,8,95,3,3
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sporthal Triade,0233::SB13,3852 ZX,1493,1086,4,0,0,8,0,1012,86,0,0,8,0,0,1098,146,170,63,36,37,80,205,59,85,31,23,8,136,4,3
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau SmdB Speulderbrink,0233::SB14,3852 NH,581,422,1,0,0,0,1,356,66,0,0,0,0,0,423,48,53,13,1,7,10,40,156,25,14,8,0,47,0,0
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Westerkerk,0233::SB15,3853 JK,1538,1025,5,0,0,0,1,938,91,0,0,0,0,0,1030,101,178,55,41,47,61,187,47,78,37,42,10,134,0,7
Arnhem,Ermelo,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Proson Restaurant Bon Appétit,0233::SB16,3851 ZH,1132,527,0,0,0,0,0,483,44,0,0,0,0,0,527,58,76,29,29,18,26,82,53,35,15,22,5,78,0,1
