contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.01:Trouwzl. gemeentehuis Rheden,0275::SB1,6994 AB,994,763,0,3,0,0,0,703,63,0,0,0,0,0,766,129,82,59,54,44,73,37,8,99,63,19,6,87,3,0
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.02:Woonzorgcompl. Nw-Schoonoord,0275::SB2,6881 TV,984,834,2,0,0,1,1,750,86,0,0,1,0,0,837,268,92,101,30,27,74,28,3,87,49,13,5,55,0,2
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.03:Verzorgingshuis De Biesdel,0275::SB3,6881 CD,1033,805,0,2,0,1,0,720,88,0,0,1,0,0,808,247,84,106,20,14,54,25,3,107,47,21,7,70,0,0
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.04:Parkstaete Zalencentrum Vof,0275::SB4,6881 JA,1152,812,2,4,0,0,1,749,68,0,0,0,0,0,818,199,79,99,36,6,79,38,0,139,50,23,7,56,0,1
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.05:PC Basisschool De Arnhorst,0275::SB5,6881 NV,1451,1048,2,4,0,0,0,962,92,0,0,0,0,0,1054,223,75,144,57,29,96,56,9,170,73,22,11,80,3,0
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.06:RK Basisschool Fredericus,0275::SB6,6881 SV,1260,862,1,2,0,2,0,803,60,0,2,0,0,0,863,153,76,87,40,40,85,35,2,128,72,22,20,102,0,0
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.07: Woonzorgcentrum Oosterwolde,0275::SB7,6883 JK,1097,683,0,1,0,0,0,628,57,1,0,1,0,0,685,119,65,81,44,26,72,32,0,113,35,24,6,66,0,0
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.08:Wooncomplex Broeckerhave,0275::SB8,6883 BJ,1523,837,3,6,0,0,3,790,53,0,0,0,0,0,846,142,79,76,43,58,95,29,0,97,65,32,8,106,6,1
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.09:Voorm.Van Voorthuijsenschool,0275::SB9,6882 NS,1727,777,2,3,0,0,0,722,60,0,0,0,0,0,782,84,39,64,88,54,85,25,2,138,47,28,14,108,0,1
Arnhem,Rheden,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau stb.10: Lorentzhuis,0275::SB10,6882 LR,1322,653,2,3,0,0,0,608,51,1,0,1,0,0,659,60,50,33,74,120,56,11,5,59,21,32,3,123,3,3
