contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,"Stembureau Hanzeheerd, Brinkhoven",0246::SB1,8181 DB,1419,1021,9,7,0,0,0,949,88,0,0,0,0,0,1037,75,246,30,46,61,92,152,42,59,27,50,5,133,2,1
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis de Heerd,0246::SB2,8181 VZ,1572,1067,3,5,0,0,2,974,99,0,0,0,0,0,1075,81,206,41,53,70,135,148,27,85,36,43,4,132,3,3
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportscenter Bijsterbosch,0246::SB3,8181 LN,1346,474,1,1,0,0,0,428,48,0,0,0,0,0,476,49,76,22,9,46,36,57,14,57,16,12,7,69,0,4
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Rhijnsberg,0246::SB4,8181 XW,1634,1097,2,1,0,0,0,986,114,0,0,0,0,0,1100,114,227,35,34,69,110,179,47,70,42,29,6,130,1,4
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentekantoor Heerde,0246::SB5,8181 ET,1393,888,1,1,0,0,1,807,82,0,0,0,0,0,890,118,184,33,45,42,87,141,31,64,28,22,11,77,2,3
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Christelijk College de Noordgouw,0246::SB6,8181 EW,1337,593,0,0,0,0,0,539,54,0,0,0,0,0,593,61,115,25,19,19,35,126,13,56,31,11,4,76,0,2
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Jenaplanschool Heerde,0246::SB7,8181 LE,603,536,0,0,0,0,0,490,46,0,0,0,0,0,536,54,84,29,23,39,49,45,14,65,26,15,6,86,0,1
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Boerbrink,0246::SB8,8194 LT,691,466,2,3,0,0,0,431,40,0,0,0,0,0,471,53,88,22,19,24,42,37,23,58,22,11,9,58,0,0
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hervormd Verenigingsgebouw,0246::SB9,8191 LV,1485,984,0,0,0,0,0,896,88,0,0,0,0,0,984,68,166,27,17,56,68,324,103,45,21,13,3,66,3,4
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,"Stembureau WZU Veluwe, Rehoboth",0246::SB10,8191 JE,1557,984,4,4,0,0,0,900,92,0,0,0,0,0,992,92,134,35,43,80,84,185,70,76,37,28,7,107,1,5
Arnhem,Heerde,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ds. van Maasschool,0246::SB11,8191 LH,1578,753,0,4,0,0,0,697,60,0,0,0,0,0,757,39,121,15,24,69,61,191,56,35,18,18,4,91,4,7
