contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Regent,0784::SB1,5121 CM,1976,931,3,1,0,2,0,870,67,0,0,2,0,0,937,119,105,81,70,51,106,82,58,36,9,34,7,143,17,11,2
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Boodschap,0784::SB2,5121 BC,1669,875,2,4,0,2,0,810,73,0,0,2,0,0,883,104,85,74,77,65,81,76,51,37,9,25,3,138,36,10,4
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Burg. van Mierloschool,0784::SB3,5121 HT,1475,743,0,1,0,0,0,679,65,0,0,0,0,0,744,110,95,69,57,47,63,59,42,21,5,12,3,122,30,7,1
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School De Brakken,0784::SB4,5121 EM,2202,1209,6,7,0,3,0,1099,126,0,0,3,0,0,1225,174,129,122,78,87,101,98,57,32,2,43,9,217,44,11,5
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sint Jozefschool,0784::SB5,5121 EG,2207,1140,5,1,0,0,2,1075,69,0,0,0,0,0,1146,170,120,103,77,96,96,106,39,38,19,26,7,202,28,9,4
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Hal NS-station,0784::SB6,5121 EA,2273,1362,4,3,0,1,1,1261,108,0,0,1,0,0,1370,259,131,95,74,126,110,125,63,57,18,44,4,216,26,14,0
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonstichting Leystromen,0784::SB7,5121 LN,1033,516,2,2,0,0,0,464,56,0,0,0,0,0,520,102,41,44,57,25,37,30,18,18,3,12,3,90,23,8,5
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Sint Franciscus,0784::SB8,5126 GC,1893,1036,4,1,0,0,0,932,109,0,0,0,0,0,1041,186,188,61,76,80,104,60,74,29,6,22,4,128,2,16,0
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal Achter de Tuintjes,0784::SB9,5126 HA,1986,1192,2,6,0,0,2,1093,105,0,0,0,0,0,1200,205,226,102,82,99,98,82,58,29,7,24,5,156,1,12,6
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Heemkring Molenheide,0784::SB10,5126 CE,2187,1000,6,1,0,0,2,908,97,0,0,0,0,0,1007,147,112,96,58,97,111,76,66,30,5,31,6,153,0,10,2
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Molenwiek,0784::SB11,5124 RM,1032,575,2,2,0,0,0,530,49,0,0,0,0,0,579,104,127,21,39,46,41,31,32,11,4,24,4,84,0,7,0
Tilburg,Gilze en Rijen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau The Chump,0784::SB12,5125 NL,353,200,0,0,0,0,0,176,24,0,0,0,0,0,200,40,43,7,10,17,10,13,4,1,0,11,1,40,2,1,0
