contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis 1,0762::SB1,5751 BE,2121,1373,9,4,0,2,0,1257,131,0,0,2,0,0,1388,261,200,103,114,109,86,98,86,60,11,22,8,185,3,24,3
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Verzorgingshuis De Nieuwenhof,0762::SB2,5751 BL,1918,963,7,2,0,1,0,846,127,0,0,1,0,0,973,134,265,74,74,53,63,61,47,19,5,8,7,141,2,8,2
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkhuis D'n Houtenhoek,0762::SB3,5751 ES,2540,1027,3,13,0,1,1,948,95,0,0,1,0,0,1044,164,157,88,99,74,66,70,57,40,12,24,7,149,1,18,1
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum De Heiakker,0762::SB4,5754 DV,1756,836,3,1,0,0,0,763,77,0,0,0,0,0,840,127,107,98,54,66,56,70,53,12,6,23,5,140,5,11,3
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gerardushuis,0762::SB5,5752 AP,1608,944,0,2,0,0,0,810,136,0,0,0,0,0,946,216,273,37,53,71,44,48,23,18,2,20,9,124,2,3,1
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Openbare basisschool De Bron,0762::SB6,5751 WJ,1485,611,1,2,0,0,0,554,60,0,0,0,0,0,614,79,87,78,42,47,42,70,31,21,3,16,2,85,1,7,0
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Hofke van Marijke,0762::SB7,5753 BE,1667,908,5,0,0,0,0,801,112,0,0,0,0,0,913,160,190,66,79,50,58,60,50,16,5,18,7,141,0,7,1
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau MFA 't Huis Vlierden,0762::SB8,5756 AM,1111,649,3,1,0,0,0,566,87,0,0,0,0,0,653,120,202,34,30,38,57,34,13,11,8,8,2,90,0,1,1
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool De Piramide,0762::SB9,5751 VJ,1434,680,6,0,0,0,0,640,46,0,0,0,0,0,686,68,108,90,63,23,65,70,31,24,1,14,9,103,4,7,0
's-Hertogenbosch,Deurne,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau S.C.C. Den Draai,0762::SB10,5754 AV,2164,1194,9,3,0,0,0,1006,200,0,0,0,0,0,1206,191,341,84,96,57,75,54,49,19,7,17,5,177,1,20,1
