contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis,0232::SB1,8161 EE,1270,1236,4,7,0,0,2,1102,143,0,0,0,0,0,1247,218,152,81,42,65,101,80,48,126,64,49,10,195,3,2
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Europalaan,0232::SB2,8161 ZA,1283,773,0,0,0,0,0,711,62,0,0,0,0,0,773,91,80,35,43,56,103,51,13,79,23,32,4,151,11,1
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Openbare Basisschool Zuuk,0232::SB3,8161 RJ,837,488,2,2,0,1,0,436,57,0,0,1,0,0,493,64,65,13,21,35,30,40,49,55,30,23,6,56,1,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorgcentrum De Klaarbeek,0232::SB4,8162 WW,1736,780,4,4,0,2,0,729,61,0,0,2,0,0,790,47,83,49,59,69,102,88,15,68,29,37,9,95,29,1
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorgcentrum De Boskamp,0232::SB5,8162 DS,1358,796,1,0,0,0,0,724,73,0,0,0,0,0,797,141,112,53,14,38,66,102,31,97,30,25,6,79,1,1
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Slath Siza Dorp Groep,0232::SB6,8161 NW,1555,877,5,2,0,3,0,802,79,0,3,0,0,0,881,169,104,34,39,58,68,63,24,90,57,37,14,116,3,1
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau VvE Eper Veste,0232::SB7,8161 AG,1327,850,2,1,0,1,0,761,91,0,1,0,0,0,852,200,82,58,23,32,83,58,9,96,46,34,5,122,2,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau S.V. Wissel,0232::SB8,8162 PR,1007,599,0,2,0,0,0,533,67,0,1,0,1,0,600,125,45,46,16,34,36,54,18,68,46,15,7,88,1,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkvereniging Burgerenk,0232::SB9,8162 ZV,1212,770,3,4,0,0,0,719,58,0,0,0,0,0,777,72,74,47,54,78,111,44,9,69,34,35,8,126,9,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hervormde Gemeente Sionskerk,0232::SB10,8161 VV,1267,695,0,1,0,0,0,635,60,0,1,0,0,0,695,86,104,24,46,56,76,61,16,52,20,25,8,111,5,5
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Hezebrink,0232::SB12,8166 AL,1229,787,1,1,0,2,0,700,91,0,0,2,0,0,791,102,43,34,26,74,71,69,67,70,43,44,6,138,0,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verenigingsgebouw De Hoeksteen,0232::SB13,8166 AT,978,550,3,0,0,0,0,475,78,0,0,0,0,0,553,70,63,16,13,21,38,99,98,27,15,23,6,61,0,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kulturhus Oene,0232::SB14,8167 NL,1245,873,4,1,0,0,1,773,104,0,0,0,0,0,878,70,138,18,24,33,42,174,179,70,27,16,8,65,1,8
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gereformeerde Tabernakel kerk,0232::SB15,8171 EH,1007,755,0,0,0,1,0,686,70,0,0,1,0,0,756,145,94,46,23,34,42,61,19,90,35,33,5,125,0,3
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau KBS De Krugerstee,0232::SB16,8172 VT,1213,674,2,0,0,0,0,628,48,0,0,0,0,0,676,79,62,39,35,63,63,60,26,79,33,20,11,73,26,5
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Clubgebouw c.s.v. VIOS,0232::SB17,8172 CN,1569,637,3,1,0,0,2,571,68,0,0,0,0,0,641,43,61,23,51,65,79,40,17,52,23,29,17,88,49,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkgebouw Triton,0232::SB18,8171 AP,1460,893,0,0,0,0,0,808,85,0,0,0,0,0,893,145,121,58,37,76,77,59,18,76,35,52,13,126,0,0
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Evangelisatiecentrum Woord en Daad,0232::SB19,8171 AC,1525,900,1,3,0,0,0,808,96,0,0,0,0,0,904,125,123,37,38,45,58,83,137,54,28,45,15,109,2,1
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Clubhuis Handbalvereniging C.V.O.,0232::SB20,8171 NB,1076,764,1,1,0,0,0,703,63,0,0,0,0,0,766,115,110,36,30,64,65,36,36,65,30,56,17,96,5,3
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorgcentrum De Speulbrink,0232::SB21,8171 VA,1181,747,6,1,0,1,0,692,61,0,1,0,0,0,753,81,127,36,31,55,47,41,28,62,20,50,11,132,22,4
Arnhem,Epe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Clubhuis Korfbalvereniging Regio 72,0232::SB22,8171 NB,1138,432,1,1,0,0,1,389,44,0,0,0,0,0,434,70,61,31,25,22,50,25,10,33,10,17,7,60,10,1
