contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Borgh,1706::SB1,6021 CK,1808,886,3,3,0,0,0,788,104,0,0,0,0,0,892,170,155,48,110,60,28,33,39,27,2,27,7,174,0,5,1
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool De Triolier,1706::SB3,6021 KD,1758,837,2,1,0,0,0,738,102,0,0,0,0,0,840,157,102,57,99,66,50,41,44,26,2,16,10,156,0,8,3
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Mariënburght,1706::SB4,6021 XL,1882,1115,5,3,0,0,0,960,163,0,0,0,0,0,1123,170,200,66,159,80,56,47,57,32,5,14,7,193,3,21,5
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis Den Donck,1706::SB5,6027 PL,1456,852,4,3,0,0,2,771,87,0,0,1,0,0,860,114,192,56,94,58,28,46,37,24,7,15,3,174,0,2,2
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Reinder,1706::SB6,6023 AR,1626,858,6,2,0,0,0,774,92,0,0,0,0,0,866,108,114,70,151,41,48,39,58,31,8,14,8,147,7,13,1
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Schakel,1706::SB7,6024 AR,1120,524,2,0,0,1,0,468,59,0,0,1,0,0,527,51,56,58,105,34,23,19,35,29,13,9,3,78,1,6,4
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Smeltkroes,1706::SB8,6026 ER,2082,1244,7,2,0,0,2,1108,143,0,0,0,0,0,1253,288,197,55,87,162,63,64,52,34,18,14,10,191,0,8,1
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgcentrum Marishof,1706::SB9,6026 BA,2055,1082,5,4,0,0,0,988,103,0,0,0,0,0,1091,193,138,90,98,140,73,54,41,38,11,15,8,162,3,17,1
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Schaapskooi,1706::SB10,6028 SG,594,321,2,0,0,0,0,280,43,0,0,0,0,0,323,41,87,20,37,15,11,8,9,12,2,11,1,62,0,4,1
's-Hertogenbosch,Cranendonck,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis Cranendonck,1706::SB11,6021 CA,1727,887,2,0,0,0,2,789,98,0,0,0,0,0,889,187,147,68,92,61,41,39,31,23,5,25,3,151,0,13,1
