contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,1659::SB1,,1152,728,5,2,0,0,2,649,84,0,0,0,0,0,735,99,177,72,54,62,56,34,27,15,7,11,12,94,0,8,0
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Muziekcentrum 't Anker,1659::SB2,,1675,887,2,0,0,0,0,795,94,0,0,0,0,0,889,146,197,68,87,47,52,64,30,26,5,24,5,123,1,10,2
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool De Muldershof,1659::SB3,,1411,725,1,3,0,0,0,661,68,0,0,0,0,0,729,91,142,106,65,56,47,50,24,11,4,14,7,99,2,5,2
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgboogcentrum De Regt,1659::SB4,,1303,521,3,1,0,0,0,468,57,0,0,0,0,0,525,38,118,74,42,23,40,34,24,10,5,12,8,83,2,7,1
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Herberg 't Huukske,1659::SB5,,2478,1252,5,2,0,0,2,1122,135,0,0,0,0,0,1259,149,358,122,108,77,70,64,40,35,11,8,22,169,1,12,6
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Dreef,1659::SB6,,2063,1112,3,5,0,0,0,989,131,0,0,0,0,0,1120,133,206,139,86,87,75,77,33,39,13,37,15,144,0,25,3
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Pastorie,1659::SB7,,2474,1418,13,6,0,0,0,1311,132,0,0,6,0,6,1443,254,189,147,100,123,109,119,55,52,18,37,7,191,0,13,4
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zorgboogcentrum Franciscushof,1659::SB8,,1790,962,3,5,0,0,0,849,121,0,0,0,0,0,970,128,222,100,97,50,45,33,44,27,7,13,32,157,0,4,3
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis,1659::SB9,,1652,1088,3,3,0,2,0,996,100,0,0,2,0,0,1096,157,217,104,109,52,70,63,68,34,3,27,14,159,1,9,1
's-Hertogenbosch,Laarbeek,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Buurthuis Mariahout,1659::SB10,,1552,826,2,3,0,2,0,718,115,0,0,2,0,0,833,109,293,60,56,35,34,38,36,28,3,5,17,107,1,3,1
