contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Damsteen,0482::SB1,2951 ED,2326,983,0,6,0,0,2,875,112,0,0,0,0,0,989,113,47,40,100,72,22,215,127,24,18,35,18,0,3,149,0,0
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Openbare Bibliotheek,0482::SB2,2951 CB,1879,1259,4,6,0,0,0,1150,127,8,0,8,0,0,1277,133,98,42,103,134,48,213,128,40,32,45,15,3,10,201,11,3
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stichting De Poort,0482::SB3,2951 AK,1120,898,0,2,0,1,0,776,125,0,0,1,0,0,901,89,47,19,63,46,22,291,138,23,27,18,2,0,3,103,7,0
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Woonzorgcentrum De Waard,0482::SB4,2951 XR,1545,850,1,4,0,0,0,756,99,0,0,0,0,0,855,68,60,32,85,68,33,173,85,33,20,30,12,1,9,124,10,7
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sportcentrum Blokweer,0482::SB5,2951 HL,1480,991,1,2,0,1,1,892,100,0,1,0,0,0,993,115,74,43,86,89,33,132,111,44,29,33,20,0,5,165,7,5
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Twijn (De Loopplank),0482::SB6,2951 SC,1378,870,3,6,0,2,1,793,87,0,0,2,0,0,881,95,62,28,64,91,50,152,99,31,12,43,6,1,7,117,7,5
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ds. Joannes Beukelmanschool,0482::SB7,2951 BZ,640,412,0,3,0,0,0,356,58,0,1,0,1,0,414,15,21,9,22,19,10,182,39,10,9,16,12,2,0,43,2,1
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Centrum voor Jeugd en Gezin,0482::SB8,2954 BH,1470,847,2,3,0,0,0,764,88,0,0,0,0,0,852,131,62,57,50,75,22,79,94,29,26,36,14,0,5,165,1,1
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Multifunctioneel Centrum Maasplein,0482::SB9,2953 CH,1204,723,0,2,0,0,0,658,66,0,1,0,0,1,724,42,60,28,46,60,29,156,78,35,18,32,11,1,5,111,7,4
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Kompas,0482::SB10,2953 XM,995,639,0,0,0,0,0,561,78,0,0,0,0,0,639,53,34,18,56,38,23,133,117,21,13,8,4,0,2,106,7,6
Dordrecht,Alblasserdam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sportpark Molenzicht,0482::SB11,2953 BD,827,541,1,0,0,0,0,494,47,0,0,0,0,0,541,59,30,18,55,75,25,68,59,21,14,22,18,2,4,67,2,2
