contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gemeentehuis,0448::SB1,1791 AT,1804,1138,5,4,0,1,12,1005,131,0,0,1,0,0,1148,207,77,122,51,70,99,178,66,21,10,1,14,185,1,36
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Openbare Bibliotheek Texel,0448::SB2,1791 VC,2288,1318,6,4,0,0,0,1183,145,0,0,0,0,0,1328,194,91,131,68,95,145,144,36,34,24,3,14,274,0,65
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verzorgingshuis De Gollards,0448::SB3,1791 EX,1547,1176,2,4,0,0,2,1082,98,0,0,0,0,0,1182,165,69,133,53,81,139,144,41,39,27,2,18,203,2,60
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Het Eierlandsche Huis,0448::SB4,1795 AL,631,412,1,0,0,0,14,373,26,0,0,0,0,0,413,77,19,34,33,9,44,42,22,8,11,0,4,90,0,19
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verenigingshuis Bethel,0448::SB5,1795 KB,318,243,2,0,0,0,1,215,29,0,0,0,0,0,245,54,7,8,13,13,41,25,11,5,4,0,2,56,0,4
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Waldhorn,0448::SB6,1797 AH,604,457,2,0,0,0,3,408,48,0,0,0,0,0,459,92,32,42,17,25,56,82,38,4,10,0,6,38,0,15
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Hof,0448::SB7,1796 BE,1072,669,1,2,0,0,15,580,77,0,0,0,0,0,672,151,59,41,29,36,48,55,31,13,12,0,8,164,1,21
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Bijenkorf,0448::SB8,1794 AA,1017,689,6,0,0,0,2,609,84,0,0,0,0,0,695,79,34,59,15,42,125,81,36,12,6,0,10,119,0,71
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis 't Skiltje,0448::SB9,1792 AK,1079,653,4,3,0,1,2,587,70,0,1,0,0,0,659,86,37,57,67,35,81,56,16,14,13,0,7,163,0,21
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Wielewaal,0448::SB10,1793 AJ,301,240,2,1,0,0,4,206,33,0,0,0,0,0,243,64,10,30,12,7,33,19,6,2,2,0,1,42,0,12
Den Helder,Texel,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Havenrestaurant Texel,0448::SB11,1797 SN,238,191,0,1,0,0,3,178,11,0,0,0,0,0,192,16,11,21,14,10,13,40,15,5,3,0,2,27,0,14
