contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Bestuurscentrum (KCC),0938::SB1,6231 LS,1512,887,2,6,0,0,0,776,119,0,0,0,0,0,895,178,69,44,146,75,61,118,32,29,19,92,22,2
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Beukeloord,0938::SB2,6231 JZ,1618,601,0,1,0,0,0,529,73,0,0,0,0,0,602,118,89,42,62,29,46,52,25,29,20,83,6,0
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis De Stip,0938::SB3,6231 HG,1538,1051,5,1,0,0,0,945,112,0,0,0,0,0,1057,164,165,81,76,43,77,134,49,39,28,177,17,1
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis de Koel,0938::SB6,6231 BP,1337,717,2,0,0,0,0,648,71,0,0,0,0,0,719,100,114,52,61,33,38,74,25,46,17,142,14,1
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Scoutinggebouw Bunde,0938::SB12,6241 GA,1040,652,1,1,0,0,0,585,69,0,0,0,0,0,654,78,38,29,150,64,37,108,24,19,21,79,4,1
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum De Wilgenhof,0938::SB13,6241 BH,1177,828,3,1,0,0,0,765,65,0,2,0,2,0,830,201,80,53,95,51,30,100,58,20,24,98,14,4
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zalencentrum De Auw Kerk,0938::SB14,6241 CR,1158,764,0,3,0,0,0,687,80,0,0,0,0,0,767,97,90,46,134,54,33,92,23,41,17,128,9,0
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Woonbegeleidingscentrum Aan de Pas,0938::SB15,6241 CT,1200,448,2,0,0,0,0,402,48,0,0,0,0,0,450,58,45,30,50,43,27,58,16,18,13,85,4,1
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Café De Gäöllenaer,0938::SB16,6243 BM,1257,745,4,0,0,0,0,659,90,0,0,0,0,0,749,145,109,47,65,33,45,71,26,34,32,132,5,1
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Ave Maria,0938::SB17,6243 AG,1221,702,1,0,0,0,0,624,79,0,0,0,0,0,703,169,86,66,64,34,36,76,20,36,19,87,9,0
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis D'n Huppel,0938::SB21,6235 AC,1189,744,1,1,0,0,0,654,93,0,0,1,0,0,747,164,80,45,97,39,32,78,40,28,9,122,10,0
Maastricht,Meerssen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Triangel,0938::SB22,6235 BP,1085,675,1,1,0,0,0,590,87,0,0,0,0,0,677,114,112,66,58,20,31,79,40,30,20,101,2,2
