contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Paleis-Raadhuis,0855::SB1,,2692,871,7,2,0,1,0,811,70,0,0,1,0,0,881,152,49,59,21,156,58,141,14,61,8,11,0,136,2,2,1
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Harmonie,0855::SB2,,1276,775,1,3,0,0,0,737,42,0,0,0,0,0,779,111,31,62,14,145,71,180,2,59,9,7,1,71,7,3,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum In De Boomtak,0855::SB3,,3384,1791,12,4,0,0,0,1680,127,0,0,0,0,0,1807,212,116,178,65,271,134,307,81,102,12,29,6,244,12,18,4
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Odulphuslyceum,0855::SB4,,2782,814,3,1,0,0,0,763,55,0,0,0,0,0,818,110,59,73,28,119,65,138,28,53,6,13,2,110,4,5,1
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Huize Mater Misericordiae,0855::SB5,,4009,1390,6,4,0,0,1,1296,103,0,0,0,0,0,1400,171,150,103,69,181,109,226,29,110,15,11,9,175,20,7,5
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum Koningshaven,0855::SB6,,5146,1553,6,6,0,0,4,1407,154,0,0,0,0,0,1565,166,74,180,107,173,112,214,57,100,10,16,9,290,30,9,6
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Regionaal Archief Tilburg,0855::SB7,,2369,1276,10,3,0,0,0,1174,115,0,0,0,0,0,1289,216,75,110,51,188,111,216,22,84,11,19,2,164,2,4,1
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Pelgrimhoeve,0855::SB8,,2491,1398,1,4,0,2,0,1282,123,0,0,2,0,0,1405,211,100,88,39,255,119,257,22,100,18,11,5,161,0,10,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Koningsvoorde,0855::SB11,,3743,1473,3,7,0,10,0,1342,131,0,10,0,0,0,1473,115,88,152,125,126,99,158,80,69,7,14,9,324,90,14,3
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum De Nieuwe Stede,0855::SB12,,3069,1335,63,11,0,0,0,1312,97,0,0,0,0,0,1409,113,66,134,82,165,95,234,29,118,11,17,4,214,39,11,3
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Seniorencomplex President Mandelahof,0855::SB13,,2607,986,10,6,0,0,0,925,77,0,0,0,0,0,1002,69,42,106,82,101,79,131,44,50,10,17,6,212,31,6,0
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Servicecentrum Het Laar,0855::SB14,,2153,805,8,6,0,0,0,738,81,0,0,0,0,0,819,125,97,72,51,69,43,93,22,43,3,6,8,139,25,7,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum Spijkerbeemden,0855::SB15,,3360,941,2,9,0,0,0,876,76,0,0,0,0,0,952,74,64,79,107,60,60,95,42,38,1,21,10,211,66,11,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool De Alm,0855::SB16,,2295,710,2,6,0,0,0,643,75,0,0,0,0,0,718,39,26,95,82,29,46,64,34,24,13,10,6,197,33,10,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Openbare Basisschool De Blaak,0855::SB18,,2028,1372,9,0,0,0,0,1253,128,0,0,0,0,0,1381,292,130,79,34,189,117,165,59,47,12,16,3,217,0,8,4
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sportcafé de Blaak,0855::SB19,,2742,1665,4,3,0,6,1,1456,221,0,0,6,0,0,1678,435,153,68,36,246,123,159,65,67,13,31,12,244,1,11,1
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Van Spaendonck Ondernemingshuis,0855::SB20,,651,303,1,2,0,0,0,274,32,0,0,0,0,0,306,65,20,20,4,40,18,33,4,23,8,5,1,42,19,0,1
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Zonnehof,0855::SB21,,2220,1250,3,14,0,0,1,1177,94,5,0,5,0,0,1272,197,167,97,54,138,107,129,42,63,19,19,7,180,10,14,7
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Den Herdgang,0855::SB22,,2237,1006,7,2,0,0,0,955,60,0,0,0,0,0,1015,68,55,112,76,115,62,159,48,66,13,22,5,181,10,10,4
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Joannes Zwijsen,0855::SB23,,2662,1262,4,5,0,0,0,1254,22,0,0,5,0,5,1276,160,73,157,48,179,98,225,33,81,9,13,4,168,7,5,2
Tilburg,Tilburg,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum De Bijsterstede,0855::SB24,,2412,1165,3,2,0,2,0,1081,91,0,0,2,0,0,1172,103,69,109,64,144,88,252,40,82,11,16,9,150,17,9,2
